"day","temp_min","temp_avg","temp_max","temp_diff","precip_mm","month","year"
"1","8.1","17.1","24.2","+0.8","0.0",6,2013
"2","8.0","16.8","24.6","+0.4","0.0",6,2013
"3","6.5","17.0","25.3","+0.4","0.0",6,2013
"4","6.2","16.4","24.6","-0.3","0.1",6,2013
"5","8.5","13.7","20.5","-3.2","0.5",6,2013
"6","5.0","11.4","16.3","-5.6","0.3",6,2013
"7","6.7","11.8","15.8","-5.4","3.8",6,2013
"8","11.2","15.0","20.8","-2.3","0.1",6,2013
"9","10.5","16.5","23.6","-0.9","0.0",6,2013
"10","6.8","17.0","25.3","-0.6","0.0",6,2013
"11","7.0","18.2","26.6","+0.5","0.0",6,2013
"12","11.7","20.4","29.8","+2.6","0.0",6,2013
"13","13.9","21.7","29.4","+3.8","2.0",6,2013
"14","12.0","16.5","23.2","-1.6","0.0",6,2013
"15","4.6","13.6","20.8","-4.6","0.0",6,2013
"16","4.3","16.9","27.2","-1.4","0.0",6,2013
"17","8.3","21.0","30.8","+2.6","0.0",6,2013
"18","12.6","23.2","32.7","+4.7","0.0",6,2013
"19","14.7","24.5","33.3","+5.9","0.0",6,2013
"20","13.3","24.2","34.3","+5.5","0.0",6,2013
"21","16.8","24.9","32.0","+6.1","0.0",6,2013
"22","15.8","25.6","35.0","+6.7","0.0",6,2013
"23","17.7","27.6","32.9","+8.6","0.0",6,2013
"24","17.9","24.6","30.4","+5.6","12.0",6,2013
"25","16.1","23.8","28.6","+4.7","0.0",6,2013
"26","12.2","20.9","30.6","+1.7","0.0",6,2013
"27","16.4","22.5","30.0","+3.2","0.0",6,2013
"28","14.3","23.8","30.9","+4.5","0.0",6,2013
"29","18.9","22.4","29.8","+3.0","0.0",6,2013
"30","10.2","19.6","25.1","+0.1","0.0",6,2013
