"day","temp_min","temp_avg","temp_max","temp_diff","precip_mm","month","year"
"1","8.3","16.0","23.8","-2.5","0.0",8,2009
"2","10.2","17.4","23.7","-1.0","0.0",8,2009
"3","11.0","18.2","25.8","-0.1","0.0",8,2009
"4","9.5","18.4","26.6","+0.2","0.0",8,2009
"5","13.0","17.8","25.5","-0.3","1.4",8,2009
"6","13.8","16.0","20.1","-2.0","12.6",8,2009
"7","11.4","13.2","16.4","-4.6","6.0",8,2009
"8","10.6","12.9","16.8","-4.8","0.1",8,2009
"9","8.0","11.4","14.6","-6.2","0.3",8,2009
"10","9.0","11.5","13.5","-6.0","0.0",8,2009
"11","8.6","14.3","20.2","-3.0","7.4",8,2009
"12","6.0","14.8","23.5","-2.4","0.0",8,2009
"13","8.9","17.6","26.3","+0.5","0.0",8,2009
"14","11.5","16.8","24.4","-0.1","2.8",8,2009
"15","14.6","18.1","24.1","+1.3","9.4",8,2009
"16","9.6","16.0","22.3","-0.6","4.4",8,2009
"17","11.5","14.4","19.0","-2.1","13.0",8,2009
"18","10.7","18.3","25.0","+2.0","0.0",8,2009
"19","11.5","19.8","28.5","+3.6","0.0",8,2009
"20","12.5","20.6","30.5","+4.6","1.3",8,2009
"21","12.0","21.0","29.7","+5.2","0.0",8,2009
"22","11.0","20.6","30.0","+4.9","0.7",8,2009
"23","10.3","15.9","21.0","+0.4","4.4",8,2009
"24","13.8","15.6","19.8","+0.3","8.4",8,2009
"25","10.0","14.3","18.7","-0.9","0.0",8,2009
"26","15.3","18.9","24.3","+3.9","0.1",8,2009
"27","13.0","19.0","25.8","+4.2","3.0",8,2009
"28","8.8","17.1","25.4","+2.5","0.0",8,2009
"29","13.2","16.6","21.2","+2.2","7.4",8,2009
"30","14.4","16.0","19.0","+1.8","25.8",8,2009
"31","9.2","13.3","17.5","-0.7","2.7",8,2009
