"day","temp_min","temp_avg","temp_max","temp_diff","precip_mm","month","year"
"1","11.5","13.9","17.0","+0.1","14.6",9,2005
"2","5.6","11.6","18.8","-2.0","0.9",9,2005
"3","4.0","11.3","18.4","-2.1","0.0",9,2005
"4","9.3","12.2","17.4","-1.0","2.5",9,2005
"5","9.3","12.6","17.0","-0.4","3.2",9,2005
"6","11.0","12.9","16.6","+0.1","1.2",9,2005
"7","8.8","12.4","17.0","-0.2","0.3",9,2005
"8","5.0","12.4","20.5","0.0","0.0",9,2005
"9","10.1","15.8","21.5","+3.6","0.0",9,2005
"10","15.1","20.0","26.6","+8.0","0.0",9,2005
"11","9.1","15.7","21.8","+3.9","0.0",9,2005
"12","7.7","12.4","17.2","+0.8","0.0",9,2005
"13","4.8","11.5","19.3","+0.1","0.0",9,2005
"14","6.4","14.2","22.0","+3.0","0.0",9,2005
"15","7.8","13.7","21.0","+2.7","0.5",9,2005
"16","10.1","18.1","26.0","+7.3","1.7",9,2005
"17","13.0","19.5","27.5","+8.9","0.0",9,2005
"18","10.1","16.7","23.5","+6.3","4.1",9,2005
"19","8.8","12.0","18.9","+1.8","7.7",9,2005
"20","3.7","9.2","13.7","-0.8","0.1",9,2005
"21","0.3","7.0","14.2","-2.8","0.0",9,2005
"22","0.0","8.4","17.5","-1.2","0.0",9,2005
"23","1.5","8.6","17.0","-0.8","0.0",9,2005
"24","0.0","8.7","15.5","-0.5","0.0",9,2005
"25","4.7","9.7","14.7","+0.7","0.0",9,2005
"26","-2.3","6.7","16.7","-2.0","0.0",9,2005
"27","1.5","8.4","18.0","-0.1","0.0",9,2005
"28","1.0","9.5","19.0","+1.2","0.0",9,2005
"29","0.8","8.5","17.5","+0.4","0.0",9,2005
"30","0.0","8.3","19.1","+0.4","0.0",9,2005
