"day","temp_min","temp_avg","temp_max","temp_diff","precip_mm","month","year"
"1","-2.0","-1.1","0.6","-1.1","3.1",11,2016
"2","-5.0","-3.8","-1.5","-3.5","1.3",11,2016
"3","-12.7","-6.7","-3.4","-6.1","0.2",11,2016
"4","-15.5","-8.5","-3.7","-7.6","4.0",11,2016
"5","-3.7","-0.7","2.2","+0.5","5.3",11,2016
"6","-5.5","-2.0","0.7","-0.5","6.0",11,2016
"7","-6.4","-5.1","-3.5","-3.3","1.3",11,2016
"8","-3.9","0.2","4.7","+2.3","20.0",11,2016
"9","0.4","2.9","5.2","+5.3","0.3",11,2016
"10","-5.2","-3.5","0.4","-0.8","1.0",11,2016
"11","-8.9","-5.9","-2.7","-2.9","0.0",11,2016
"12","-3.0","0.3","2.2","+3.6","4.0",11,2016
"13","-1.1","0.5","1.4","+4.1","1.2",11,2016
"14","-11.7","-6.6","-1.1","-2.7","0.3",11,2016
"15","-20.7","-15.8","-10.0","-11.6","0.0",11,2016
"16","-21.3","-17.3","-11.9","-12.9","0.0",11,2016
"17","-18.4","-13.6","-9.1","-8.9","0.0",11,2016
"18","-19.8","-15.5","-8.8","-10.5","0.0",11,2016
"19","-21.9","-16.8","-11.1","-11.5","0.0",11,2016
"20","-17.1","-15.1","-13.1","-9.6","0.0",11,2016
"21","-19.7","-16.4","-12.8","-10.6","0.0",11,2016
"22","-14.0","-11.5","-6.4","-5.4","0.0",11,2016
"23","-10.7","-7.2","-3.8","-0.9","0.0",11,2016
"24","-10.1","-6.2","-2.3","+0.4","0.0",11,2016
"25","-6.3","-4.0","-0.8","+2.8","0.0",11,2016
"26","-2.3","-1.3","-0.3","+5.8","4.5",11,2016
"27","-3.6","-2.6","-1.5","+4.7","8.0",11,2016
"28","-2.6","-0.9","0.4","+6.7","8.0",11,2016
"29","0.5","2.6","3.9","+10.4","5.5",11,2016
"30","-8.7","-2.4","0.6","+5.6","0.3",11,2016
