"day","temp_min","temp_avg","temp_max","temp_diff","precip_mm","month","year"
"1","9.8","11.5","14.8","-2.9","0.8",9,2012
"2","6.8","9.0","11.5","-5.2","2.2",9,2012
"3","6.0","10.7","16.4","-3.3","0.0",9,2012
"4","4.1","11.8","19.0","-1.9","0.0",9,2012
"5","3.0","11.1","19.2","-2.4","0.0",9,2012
"6","9.4","14.5","22.7","+1.2","0.0",9,2012
"7","10.6","16.9","24.6","+3.8","0.0",9,2012
"8","15.4","17.4","21.1","+4.5","5.7",9,2012
"9","7.0","14.2","19.4","+1.5","0.0",9,2012
"10","9.6","13.0","18.0","+0.6","0.3",9,2012
"11","8.6","10.2","13.6","-2.0","2.2",9,2012
"12","7.4","9.0","12.2","-3.0","4.8",9,2012
"13","6.7","10.9","16.5","-0.9","0.0",9,2012
"14","7.0","11.6","15.9","0.0","0.0",9,2012
"15","9.3","15.1","24.7","+3.7","0.0",9,2012
"16","13.6","19.0","27.0","+7.8","0.0",9,2012
"17","11.9","14.9","20.5","+3.9","12.6",9,2012
"18","9.8","12.2","15.5","+1.4","0.5",9,2012
"19","3.4","10.8","15.8","+0.3","0.0",9,2012
"20","9.5","12.8","18.5","+2.5","0.0",9,2012
"21","2.5","10.5","19.5","+0.4","0.0",9,2012
"22","3.4","11.0","21.3","+1.1","0.0",9,2012
"23","5.5","12.3","22.5","+2.6","0.0",9,2012
"24","4.1","12.5","22.1","+3.0","0.0",9,2012
"25","8.8","13.9","19.2","+4.6","2.7",9,2012
"26","8.6","10.2","13.8","+1.1","1.5",9,2012
"27","8.6","10.5","12.2","+1.6","4.6",9,2012
"28","6.2","9.5","13.5","+0.8","0.0",9,2012
"29","-0.1","8.0","17.2","-0.5","0.1",9,2012
"30","10.2","12.4","16.5","+4.1","1.8",9,2012
