"day","temp_min","temp_avg","temp_max","temp_diff","precip_mm","month","year"
"1","8.5","13.7","19.1","-4.8","0.0",8,2006
"2","6.9","13.2","19.1","-5.2","0.0",8,2006
"3","7.5","14.7","21.7","-3.6","0.0",8,2006
"4","9.1","15.1","22.8","-3.1","0.8",8,2006
"5","14.6","17.1","20.5","-1.0","10.7",8,2006
"6","10.7","16.6","22.1","-1.4","0.9",8,2006
"7","13.3","16.3","20.8","-1.5","0.3",8,2006
"8","10.1","15.7","22.0","-2.0","0.1",8,2006
"9","7.1","14.8","20.9","-2.8","0.1",8,2006
"10","14.7","19.7","25.0","+2.2","0.6",8,2006
"11","13.0","19.1","23.8","+1.8","0.0",8,2006
"12","10.1","16.1","22.2","-1.1","0.3",8,2006
"13","13.0","15.5","19.2","-1.6","0.0",8,2006
"14","5.5","13.9","20.9","-3.0","0.0",8,2006
"15","4.7","15.1","23.6","-1.7","0.0",8,2006
"16","6.8","16.0","25.1","-0.6","0.1",8,2006
"17","16.8","21.8","28.5","+5.3","2.7",8,2006
"18","14.3","22.6","28.3","+6.3","0.0",8,2006
"19","15.0","20.9","28.2","+4.7","0.1",8,2006
"20","14.9","22.1","29.5","+6.1","0.0",8,2006
"21","13.6","17.5","25.8","+1.7","2.7",8,2006
"22","14.1","17.7","20.9","+2.0","1.3",8,2006
"23","10.8","17.4","23.9","+1.9","0.0",8,2006
"24","9.1","17.1","24.3","+1.8","0.0",8,2006
"25","13.5","19.6","26.6","+4.4","0.2",8,2006
"26","11.1","19.7","26.6","+4.7","1.2",8,2006
"27","10.7","18.5","26.4","+3.7","0.0",8,2006
"28","11.0","18.3","26.4","+3.7","0.0",8,2006
"29","10.9","17.0","23.4","+2.6","0.3",8,2006
"30","16.6","19.3","23.7","+5.1","2.4",8,2006
"31","16.3","18.4","21.0","+4.4","0.8",8,2006
