"day","temp_min","temp_avg","temp_max","temp_diff","precip_mm","month","year"
"1","13.2","16.1","21.8","-3.0","3.0",8,2014
"2","13.3","14.9","17.8","-4.1","0.0",8,2014
"3","13.8","16.6","21.8","-2.4","9.0",8,2014
"4","13.8","19.9","27.4","+1.0","2.0",8,2014
"5","13.5","20.1","27.8","+1.3","5.0",8,2014
"6","15.4","22.5","28.5","+3.8","0.0",8,2014
"7","12.9","21.9","30.2","+3.3","0.0",8,2014
"8","13.6","21.6","29.9","+3.2","0.0",8,2014
"9","15.4","23.7","31.9","+5.4","0.0",8,2014
"10","15.5","23.9","32.3","+5.7","0.0",8,2014
"11","16.1","20.0","28.3","+1.9","30.0",8,2014
"12","15.6","17.2","21.8","-0.7","0.0",8,2014
"13","12.9","16.5","21.4","-1.3","0.9",8,2014
"14","7.2","14.4","20.2","-3.3","0.0",8,2014
"15","11.6","18.1","26.4","+0.6","0.0",8,2014
"16","13.5","22.5","33.6","+5.1","0.0",8,2014
"17","17.7","24.6","34.8","+7.4","0.0",8,2014
"18","15.4","22.9","28.0","+5.8","0.0",8,2014
"19","14.4","20.9","27.2","+4.0","0.0",8,2014
"20","17.5","22.9","28.8","+6.2","0.0",8,2014
"21","19.0","22.8","27.4","+6.2","0.0",8,2014
"22","16.2","21.4","27.1","+5.0","0.2",8,2014
"23","17.2","21.5","25.9","+5.3","10.0",8,2014
"24","12.3","16.5","21.7","+0.5","0.0",8,2014
"25","6.6","14.1","21.4","-1.7","0.0",8,2014
"26","5.4","14.5","22.8","-1.1","0.0",8,2014
"27","13.5","17.6","22.5","+2.2","5.0",8,2014
"28","7.7","15.5","23.6","+0.3","0.0",8,2014
"29","14.9","20.5","28.4","+5.5","0.8",8,2014
"30","13.5","16.2","25.9","+1.4","4.0",8,2014
"31","9.5","13.8","18.9","-0.8","5.0",8,2014
