"day","temp_min","temp_avg","temp_max","temp_diff","precip_mm","month","year"
"1","9.5","17.7","24.2","-1.8","0.0",7,2013
"2","10.6","18.7","25.8","-0.9","0.0",7,2013
"3","13.4","18.4","22.8","-1.2","0.3",7,2013
"4","8.2","17.7","25.1","-2.0","0.0",7,2013
"5","9.6","20.7","29.4","+1.0","0.0",7,2013
"6","14.7","24.0","33.3","+4.2","1.0",7,2013
"7","15.8","23.4","29.9","+3.6","0.0",7,2013
"8","13.0","22.9","30.0","+3.1","0.0",7,2013
"9","13.6","20.7","27.3","+0.9","1.0",7,2013
"10","13.7","20.5","30.4","+0.6","2.0",7,2013
"11","13.5","20.6","29.9","+0.7","8.0",7,2013
"12","14.5","19.6","27.5","-0.3","2.0",7,2013
"13","18.2","21.6","26.0","+1.7","0.0",7,2013
"14","14.3","18.7","23.8","-1.2","0.0",7,2013
"15","5.7","16.1","21.9","-3.8","0.0",7,2013
"16","5.3","16.9","25.3","-3.0","0.0",7,2013
"17","8.5","19.9","28.4","0.0","0.0",7,2013
"18","12.8","21.0","29.3","+1.1","0.0",7,2013
"19","17.1","19.0","24.9","-0.8","0.4",7,2013
"20","14.3","20.5","27.5","+0.7","0.4",7,2013
"21","15.1","21.0","26.6","+1.2","1.0",7,2013
"22","13.2","21.7","28.8","+2.0","0.0",7,2013
"23","15.7","22.4","27.7","+2.7","0.0",7,2013
"24","12.6","21.2","29.3","+1.5","0.0",7,2013
"25","13.3","19.2","27.3","-0.4","0.3",7,2013
"26","10.7","19.3","26.4","-0.2","0.3",7,2013
"27","10.8","19.8","29.1","+0.3","3.0",7,2013
"28","15.9","19.3","23.1","-0.1","1.1",7,2013
"29","13.4","20.6","27.8","+1.2","0.0",7,2013
"30","16.8","19.7","22.8","+0.4","7.0",7,2013
"31","17.4","20.2","25.6","+1.0","8.5",7,2013
