"day","temp_min","temp_avg","temp_max","temp_diff","precip_mm","month","year"
"1","-10.0","-5.5","-0.7","-5.8","0.0",4,2017
"2","-4.3","-2.5","-0.2","-3.2","2.0",4,2017
"3","-1.4","0.1","2.5","-0.9","2.4",4,2017
"4","-14.7","-5.9","0.7","-7.3","0.0",4,2017
"5","-10.2","-2.5","3.8","-4.3","0.0",4,2017
"6","-8.2","1.1","6.4","-1.0","0.0",4,2017
"7","-1.1","2.7","7.0","+0.2","0.0",4,2017
"8","0.8","5.3","11.4","+2.5","0.0",4,2017
"9","1.2","6.5","11.1","+3.3","0.0",4,2017
"10","0.4","3.3","5.1","-0.2","0.0",4,2017
"11","-6.0","2.7","9.5","-1.2","0.0",4,2017
"12","-1.4","3.8","8.8","-0.4","0.0",4,2017
"13","1.5","5.2","7.5","+0.7","0.1",4,2017
"14","-1.8","5.4","11.1","+0.5","0.0",4,2017
"15","2.8","5.5","9.6","+0.3","7.0",4,2017
"16","-0.3","1.7","5.7","-3.8","0.0",4,2017
"17","-0.9","5.2","11.5","-0.6","0.0",4,2017
"18","4.6","6.6","9.0","+0.5","0.1",4,2017
"19","0.3","1.9","5.7","-4.5","1.2",4,2017
"20","-1.2","8.1","19.7","+1.4","0.0",4,2017
"21","-1.8","1.9","10.2","-5.1","0.0",4,2017
"22","-4.1","0.8","5.4","-6.5","2.0",4,2017
"23","1.6","4.5","7.8","-3.1","2.3",4,2017
"24","-0.4","5.2","9.4","-2.7","10.0",4,2017
"25","4.6","7.3","10.0","-0.9","0.3",4,2017
"26","-1.2","5.2","12.0","-3.3","0.0",4,2017
"27","-2.0","8.1","17.8","-0.7","0.0",4,2017
"28","6.3","13.9","20.7","+4.9","0.0",4,2017
"29","8.5","16.2","23.5","+6.9","0.0",4,2017
"30","6.6","12.3","18.9","+2.7","0.0",4,2017
