"day","temp_min","temp_avg","temp_max","temp_diff","precip_mm","month","year"
"1","5.3","7.8","10.0","+1.2","7.0",10,2014
"2","2.7","4.1","5.3","-2.3","0.9",10,2014
"3","1.0","1.7","2.7","-4.5","9.0",10,2014
"4","0.6","2.3","4.9","-3.7","4.0",10,2014
"5","0.9","4.1","8.4","-1.7","0.0",10,2014
"6","2.6","3.8","5.8","-1.8","0.0",10,2014
"7","0.5","1.6","2.7","-3.8","0.8",10,2014
"8","2.1","4.4","6.4","-0.8","0.9",10,2014
"9","0.8","2.4","4.0","-2.5","0.9",10,2014
"10","0.1","2.0","4.3","-2.7","4.0",10,2014
"11","-2.5","-0.2","4.2","-4.7","0.0",10,2014
"12","-1.6","-0.6","1.1","-4.8","0.0",10,2014
"13","-1.6","0.4","2.6","-3.6","2.0",10,2014
"14","0.1","0.9","2.2","-2.8","0.9",10,2014
"15","-0.5","0.6","1.5","-2.9","0.4",10,2014
"16","-4.6","-1.7","1.6","-4.9","0.0",10,2014
"17","-5.9","-2.6","1.1","-5.5","0.0",10,2014
"18","-4.4","-3.4","-1.1","-6.1","17.0",10,2014
"19","-5.6","-4.9","-4.2","-7.3","6.0",10,2014
"20","-8.9","-7.6","-5.6","-9.7","2.8",10,2014
"21","-18.1","-11.4","-6.2","-13.2","0.3",10,2014
"22","-11.7","-7.7","-5.6","-9.2","7.7",10,2014
"23","-11.2","-8.6","-6.4","-9.8","4.0",10,2014
"24","-11.5","-8.4","-7.0","-9.3","4.0",10,2014
"25","-9.6","-9.1","-8.4","-9.7","4.7",10,2014
"26","-14.1","-11.1","-8.0","-11.4","0.0",10,2014
"27","-10.9","-7.3","-3.8","-7.3","0.0",10,2014
"28","-4.6","-2.3","-0.9","-1.9","1.6",10,2014
"29","-0.9","1.6","3.0","+2.3","0.3",10,2014
"30","1.5","2.6","5.0","+3.6","3.0",10,2014
"31","-0.1","2.6","4.2","+4.0","0.0",10,2014
