"day","temp_min","temp_avg","temp_max","temp_diff","precip_mm","month","year"
"1","-8.5","-5.8","-2.7","+3.5","0.0",12,2015
"2","-3.6","-2.5","-1.8","+6.9","1.8",12,2015
"3","-2.7","-2.3","-2.1","+7.3","0.0",12,2015
"4","-3.3","-3.0","-2.3","+6.7","0.0",12,2015
"5","-4.1","-2.9","-2.3","+7.0","1.0",12,2015
"6","-4.8","-3.5","-1.3","+6.5","1.3",12,2015
"7","-1.3","0.0","0.6","+10.2","6.8",12,2015
"8","-1.8","-0.6","0.9","+9.7","13.0",12,2015
"9","-3.4","-2.8","-1.8","+7.6","1.3",12,2015
"10","-5.0","-4.0","-2.0","+6.6","3.3",12,2015
"11","-2.1","0.3","1.2","+11.0","3.4",12,2015
"12","-2.9","-0.8","0.6","+10.0","0.8",12,2015
"13","-3.9","-2.2","0.5","+8.7","1.0",12,2015
"14","-3.8","-2.7","-1.7","+8.3","5.0",12,2015
"15","-6.4","-5.1","-3.8","+6.1","0.0",12,2015
"16","-10.9","-8.1","-6.4","+3.2","0.8",12,2015
"17","-13.3","-11.5","-7.8","-0.1","1.6",12,2015
"18","-17.3","-14.7","-12.6","-3.2","1.8",12,2015
"19","-19.1","-17.5","-15.8","-5.9","0.7",12,2015
"20","-18.9","-17.1","-14.8","-5.5","0.7",12,2015
"21","-15.3","-12.5","-9.6","-0.8","0.7",12,2015
"22","-9.6","-5.0","0.8","+6.8","13.0",12,2015
"23","0.7","1.0","1.2","+12.9","2.0",12,2015
"24","0.0","0.5","1.0","+12.5","4.0",12,2015
"25","-9.0","-5.5","0.0","+6.5","1.1",12,2015
"26","-16.5","-12.6","-8.4","-0.5","0.5",12,2015
"27","-16.4","-10.0","-7.9","+2.1","1.4",12,2015
"28","-11.4","-10.2","-8.2","+2.0","1.6",12,2015
"29","-14.2","-13.2","-10.9","-0.9","2.6",12,2015
"30","-22.4","-18.6","-14.0","-6.3","0.5",12,2015
"31","-27.2","-24.0","-21.7","-11.7","0.3",12,2015
