"day","temp_min","temp_avg","temp_max","temp_diff","precip_mm","month","year"
"1","-14.1","-11.4","-8.3","+2.5","0.0",2,2005
"2","-19.6","-14.5","-9.7","-0.7","0.0",2,2005
"3","-22.4","-17.9","-10.8","-4.2","0.0",2,2005
"4","-23.8","-18.9","-11.0","-5.2","0.0",2,2005
"5","-24.5","-18.3","-8.9","-4.7","0.0",2,2005
"6","-17.5","-14.1","-9.6","-0.6","0.0",2,2005
"7","-13.0","-10.6","-6.8","+2.7","1.0",2,2005
"8","-13.0","-10.2","-7.3","+3.0","0.2",2,2005
"9","-9.9","-8.3","-6.3","+4.8","2.7",2,2005
"10","-15.1","-12.2","-8.2","+0.8","0.2",2,2005
"11","-13.8","-12.2","-10.1","+0.6","0.5",2,2005
"12","-16.1","-13.4","-10.6","-0.7","0.0",2,2005
"13","-19.4","-15.7","-11.3","-3.2","0.0",2,2005
"14","-23.6","-19.3","-13.9","-7.0","0.0",2,2005
"15","-25.4","-19.1","-11.1","-6.9","0.0",2,2005
"16","-16.4","-12.0","-8.0","0.0","5.9",2,2005
"17","-8.3","-6.7","-5.4","+5.1","3.6",2,2005
"18","-9.9","-8.6","-6.9","+3.0","2.1",2,2005
"19","-14.9","-12.2","-8.2","-0.8","0.2",2,2005
"20","-19.3","-16.9","-13.7","-5.7","0.4",2,2005
"21","-17.3","-15.7","-13.3","-4.7","0.8",2,2005
"22","-20.7","-16.7","-10.8","-6.0","0.0",2,2005
"23","-24.9","-17.7","-9.0","-7.2","0.0",2,2005
"24","-18.1","-14.0","-9.1","-3.8","0.0",2,2005
"25","-14.8","-12.2","-9.7","-2.2","0.2",2,2005
"26","-14.5","-11.6","-7.7","-1.9","0.3",2,2005
"27","-16.7","-13.4","-9.3","-3.9","0.0",2,2005
"28","-20.1","-13.0","-6.8","-3.8","1.5",2,2005
"29","","","","","",2,2005
