"day","temp_min","temp_avg","temp_max","temp_diff","precip_mm","month","year"
"1","-21.5","-10.0","-3.3","+2.9","0.8",1,2003
"2","-24.5","-21.8","-19.1","-8.8","0.9",1,2003
"3","-19.7","-14.0","-8.9","-0.9","0.4",1,2003
"4","-10.7","-7.2","-4.5","+6.1","3.7",1,2003
"5","-4.7","-3.1","-1.2","+10.3","4.4",1,2003
"6","-3.2","-2.6","-1.4","+10.9","1.0",1,2003
"7","-14.8","-9.6","-2.8","+4.0","0.6",1,2003
"8","-27.8","-23.9","-14.3","-10.2","0.0",1,2003
"9","-30.0","-27.2","-24.2","-13.5","0.4",1,2003
"10","-34.0","-27.9","-20.9","-14.1","0.5",1,2003
"11","-20.9","-15.5","-12.5","-1.6","3.4",1,2003
"12","-30.1","-26.2","-12.5","-12.2","0.4",1,2003
"13","-29.1","-24.0","-21.3","-10.0","1.1",1,2003
"14","-24.0","-16.1","-11.9","-2.0","3.6",1,2003
"15","-20.2","-17.4","-11.9","-3.3","0.2",1,2003
"16","-17.3","-10.8","-6.4","+3.4","2.7",1,2003
"17","-6.5","-3.8","-0.6","+10.4","2.3",1,2003
"18","-9.7","-4.8","1.0","+9.4","1.7",1,2003
"19","-10.0","-3.3","-0.2","+10.9","0.3",1,2003
"20","-2.4","-1.2","-0.2","+13.1","0.6",1,2003
"21","-20.0","-13.4","-1.5","+0.9","0.4",1,2003
"22","-28.1","-21.5","-16.2","-7.2","0.0",1,2003
"23","-18.4","-11.2","-5.0","+3.1","0.4",1,2003
"24","-12.3","-9.4","-6.1","+4.8","0.0",1,2003
"25","-17.0","-14.7","-12.1","-0.5","0.7",1,2003
"26","-15.0","-13.2","-10.9","+1.0","2.4",1,2003
"27","-12.2","-9.7","-6.9","+4.5","0.8",1,2003
"28","-7.4","-6.1","-5.5","+8.0","2.7",1,2003
"29","-7.9","-6.3","-4.7","+7.8","1.2",1,2003
"30","-10.6","-8.5","-5.0","+5.5","1.7",1,2003
"31","-5.1","-2.5","-0.6","+11.5","1.3",1,2003
