"day","temp_min","temp_avg","temp_max","temp_diff","precip_mm","month","year"
"1","-9.6","-6.1","-3.0","+2.8","0.0",3,2010
"2","-11.0","-6.6","-1.5","+2.0","0.0",3,2010
"3","-8.6","-5.3","-1.2","+3.1","0.0",3,2010
"4","-4.0","-2.5","-0.7","+5.6","0.0",3,2010
"5","-3.9","-1.9","-0.2","+5.9","1.1",3,2010
"6","-6.6","-4.2","0.0","+3.3","0.3",3,2010
"7","-12.3","-7.0","-1.0","+0.2","0.0",3,2010
"8","-5.9","-4.1","-2.3","+2.8","0.2",3,2010
"9","-7.5","-6.1","-3.9","+0.6","3.8",3,2010
"10","-12.5","-7.1","-3.7","-0.7","0.7",3,2010
"11","-9.1","-6.8","-4.3","-0.7","0.7",3,2010
"12","-9.9","-6.7","-1.5","-0.9","1.7",3,2010
"13","-3.4","-1.9","0.1","+3.6","0.0",3,2010
"14","-2.6","-1.8","-0.6","+3.5","1.3",3,2010
"15","-4.6","-3.0","-1.0","+2.0","2.6",3,2010
"16","-9.7","-4.9","-1.1","-0.2","0.4",3,2010
"17","-7.6","-5.5","-3.3","-1.1","1.7",3,2010
"18","-11.6","-8.5","-4.1","-4.4","0.2",3,2010
"19","-12.1","-8.8","-5.0","-4.9","0.0",3,2010
"20","-15.9","-8.7","-2.5","-5.1","3.2",3,2010
"21","-16.5","-9.3","-2.4","-6.0","0.0",3,2010
"22","-4.9","-2.8","0.6","+0.2","0.0",3,2010
"23","-2.4","0.6","3.0","+3.3","1.1",3,2010
"24","-6.8","-4.2","-1.2","-1.7","1.0",3,2010
"25","-8.7","-4.4","-0.9","-2.2","0.0",3,2010
"26","-12.0","-7.7","-3.4","-5.8","0.0",3,2010
"27","-15.2","-7.5","-2.6","-5.9","3.9",3,2010
"28","-2.9","-0.5","2.9","+0.8","3.7",3,2010
"29","-1.0","2.5","8.1","+3.6","0.1",3,2010
"30","-2.6","3.5","9.0","+4.3","0.0",3,2010
"31","0.8","5.3","9.7","+5.8","0.0",3,2010
