"day","temp_min","temp_avg","temp_max","temp_diff","precip_mm","month","year"
"1","15.7","18.7","21.8","+6.5","0.0",9,2003
"2","8.0","15.6","22.3","+3.6","0.0",9,2003
"3","13.9","19.7","22.0","+7.9","0.0",9,2003
"4","7.0","8.9","14.2","-2.7","0.0",9,2003
"5","1.3","8.0","14.3","-3.4","0.5",9,2003
"6","11.2","14.1","17.0","+2.9","0.3",9,2003
"7","8.7","11.3","14.4","+0.3","0.0",9,2003
"8","8.7","10.4","13.2","-0.4","2.0",9,2003
"9","6.0","7.8","9.3","-2.8","35.9",9,2003
"10","5.5","6.3","7.5","-4.1","13.7",9,2003
"11","2.1","8.1","13.8","-2.1","0.7",9,2003
"12","6.0","8.0","9.7","-2.0","0.0",9,2003
"13","1.8","7.5","16.4","-2.3","0.4",9,2003
"14","8.8","10.5","13.6","+0.9","0.0",9,2003
"15","2.9","9.0","15.0","-0.3","0.4",9,2003
"16","10.7","12.1","14.2","+3.0","0.6",9,2003
"17","12.5","13.6","15.4","+4.7","2.9",9,2003
"18","10.2","11.5","13.2","+2.8","2.7",9,2003
"19","0.4","6.5","12.5","-2.0","0.0",9,2003
"20","7.2","10.7","15.3","+2.4","0.7",9,2003
"21","2.7","6.8","14.5","-1.3","3.3",9,2003
"22","0.2","3.1","6.7","-4.8","0.9",9,2003
"23","5.0","8.4","17.5","+0.8","0.8",9,2003
"24","8.5","11.5","13.5","+4.1","0.0",9,2003
"25","4.9","9.9","16.6","+2.7","0.0",9,2003
"26","9.1","10.5","13.3","+3.5","0.0",9,2003
"27","3.5","7.3","12.7","+0.5","0.0",9,2003
"28","5.8","10.0","16.1","+3.5","0.0",9,2003
"29","2.0","9.4","17.3","+3.1","0.0",9,2003
"30","7.1","12.7","19.6","+6.6","0.0",9,2003
