"day","temp_min","temp_avg","temp_max","temp_diff","precip_mm","month","year"
"1","0.3","1.8","3.1","-4.1","10.8",10,2006
"2","1.8","2.9","5.8","-2.7","0.0",10,2006
"3","-0.3","1.3","4.4","-4.1","0.0",10,2006
"4","-2.2","0.1","3.0","-5.1","0.7",10,2006
"5","1.1","4.8","8.1","-0.1","5.4",10,2006
"6","3.3","6.2","7.7","+1.5","6.7",10,2006
"7","1.6","2.1","3.4","-2.3","0.0",10,2006
"8","-0.7","0.9","2.5","-3.3","0.0",10,2006
"9","-2.0","-0.3","0.9","-4.2","0.0",10,2006
"10","-0.7","0.0","1.2","-3.7","0.0",10,2006
"11","-4.8","-0.9","2.4","-4.3","0.0",10,2006
"12","0.6","2.4","5.1","-0.8","0.4",10,2006
"13","4.1","5.6","8.3","+2.7","0.0",10,2006
"14","1.9","2.9","6.5","+0.2","0.5",10,2006
"15","1.1","2.0","3.4","-0.4","2.2",10,2006
"16","-1.5","-0.7","2.0","-2.8","0.5",10,2006
"17","-1.5","-1.2","0.1","-3.0","0.0",10,2006
"18","-2.1","0.7","4.6","-0.9","1.0",10,2006
"19","0.4","1.3","3.4","0.0","9.5",10,2006
"20","-4.4","-1.7","1.2","-2.7","1.3",10,2006
"21","-10.6","-6.6","-1.8","-7.3","0.0",10,2006
"22","-10.9","-6.0","-1.3","-6.4","0.2",10,2006
"23","-3.1","3.2","7.5","+3.1","7.2",10,2006
"24","6.8","8.7","10.7","+8.9","3.2",10,2006
"25","8.9","10.3","11.3","+10.7","0.4",10,2006
"26","6.4","8.9","11.3","+9.6","0.0",10,2006
"27","3.5","6.5","10.4","+7.6","1.8",10,2006
"28","1.1","5.7","10.8","+7.1","3.4",10,2006
"29","3.9","6.8","10.0","+8.5","2.9",10,2006
"30","0.0","1.3","4.2","+3.3","0.7",10,2006
"31","-5.1","-1.7","1.1","+0.6","0.1",10,2006
