"day","temp_min","temp_avg","temp_max","temp_diff","precip_mm","month","year"
"1","8.3","16.9","26.0","+4.5","0.0",9,2011
"2","13.4","20.6","28.0","+8.4","0.0",9,2011
"3","15.1","19.5","24.2","+7.5","0.4",9,2011
"4","13.4","17.7","25.7","+5.9","0.3",9,2011
"5","12.4","15.1","20.0","+3.5","0.7",9,2011
"6","13.6","15.9","18.5","+4.5","0.3",9,2011
"7","13.7","16.1","19.8","+4.8","0.7",9,2011
"8","12.1","14.5","17.6","+3.4","1.9",9,2011
"9","10.2","13.6","18.3","+2.7","0.0",9,2011
"10","8.5","13.0","18.5","+2.3","0.0",9,2011
"11","12.4","13.4","18.0","+2.9","15.3",9,2011
"12","10.6","12.4","16.4","+2.1","13.2",9,2011
"13","9.5","11.1","13.4","+1.0","10.4",9,2011
"14","9.5","11.6","14.9","+1.7","0.5",9,2011
"15","8.0","10.5","13.0","+0.8","9.6",9,2011
"16","9.9","12.9","17.1","+3.4","0.0",9,2011
"17","11.5","12.9","15.7","+3.6","0.6",9,2011
"18","6.8","9.7","14.4","+0.6","2.3",9,2011
"19","5.0","8.1","11.5","-0.8","2.4",9,2011
"20","3.5","7.7","13.0","-1.0","0.4",9,2011
"21","-0.6","5.3","10.1","-3.2","0.0",9,2011
"22","-0.3","3.4","7.1","-4.9","0.4",9,2011
"23","4.1","5.8","7.9","-2.3","1.2",9,2011
"24","2.9","6.4","11.0","-1.5","9.8",9,2011
"25","9.4","10.4","11.6","+2.6","6.1",9,2011
"26","8.7","10.0","11.3","+2.4","9.6",9,2011
"27","6.1","7.5","9.5","+0.1","3.9",9,2011
"28","5.6","6.4","8.1","-0.8","4.7",9,2011
"29","4.4","5.6","7.3","-1.4","6.5",9,2011
"30","4.2","5.5","7.4","-1.3","6.5",9,2011
