"day","temp_min","temp_avg","temp_max","temp_diff","precip_mm","month","year"
"1","-1.0","0.8","3.1","+3.4","0.0",11,2003
"2","0.1","1.3","3.1","+4.2","0.0",11,2003
"3","-1.7","-0.2","1.8","+3.0","0.0",11,2003
"4","-6.8","-3.5","0.7","0.0","0.0",11,2003
"5","-6.9","-3.3","2.7","+0.5","0.0",11,2003
"6","-7.7","-3.4","0.1","+0.7","0.3",11,2003
"7","-3.2","-1.7","-0.5","+2.7","1.5",11,2003
"8","-1.0","-0.7","-0.1","+3.9","2.3",11,2003
"9","-1.7","-0.3","1.2","+4.6","0.2",11,2003
"10","-1.2","-0.8","0.1","+4.4","0.3",11,2003
"11","-1.0","0.3","1.2","+5.7","0.0",11,2003
"12","-3.3","-2.2","-1.0","+3.5","0.4",11,2003
"13","-3.5","-2.8","-2.2","+3.1","1.5",11,2003
"14","-4.7","-3.4","-2.3","+2.7","3.1",11,2003
"15","-15.1","-11.0","-4.3","-4.7","0.0",11,2003
"16","-11.9","-9.8","-6.9","-3.2","1.3",11,2003
"17","-15.4","-13.3","-10.7","-6.5","0.3",11,2003
"18","-14.5","-7.7","-2.9","-0.7","0.7",11,2003
"19","-4.6","-3.0","-1.1","+4.2","0.4",11,2003
"20","-6.6","-4.8","-1.2","+2.6","0.0",11,2003
"21","-5.6","-3.7","-2.3","+3.8","1.7",11,2003
"22","-4.7","-3.9","-2.9","+3.8","2.2",11,2003
"23","-6.1","-5.4","-3.6","+2.5","3.3",11,2003
"24","-13.4","-10.0","-5.8","-2.0","2.1",11,2003
"25","-21.5","-16.2","-12.6","-8.0","0.0",11,2003
"26","-12.6","-4.5","-0.9","+3.8","5.5",11,2003
"27","-14.7","-7.5","-4.0","+1.0","0.6",11,2003
"28","-20.7","-18.0","-14.0","-9.4","0.0",11,2003
"29","-19.4","-12.2","-6.0","-3.5","0.0",11,2003
"30","-8.9","-4.3","0.1","+4.6","3.5",11,2003
