"day","temp_min","temp_avg","temp_max","temp_diff","precip_mm","month","year"
"1","-26.2","-24.1","-20.6","-10.2","0.0",2,2009
"2","-29.4","-23.5","-15.6","-9.7","1.1",2,2009
"3","-15.9","-10.1","-3.7","+3.6","7.1",2,2009
"4","-12.9","-8.8","-3.7","+4.9","5.0",2,2009
"5","-9.9","-8.5","-7.3","+5.1","4.9",2,2009
"6","-30.4","-25.4","-9.6","-11.9","0.8",2,2009
"7","-34.3","-28.8","-21.9","-15.5","0.0",2,2009
"8","-26.8","-20.4","-15.4","-7.2","0.0",2,2009
"9","-18.8","-13.2","-8.5","-0.1","4.5",2,2009
"10","-8.8","-6.7","-4.6","+6.3","1.9",2,2009
"11","-11.6","-6.8","-1.8","+6.0","0.0",2,2009
"12","-9.1","-5.1","-0.9","+7.6","0.0",2,2009
"13","-4.6","-3.7","-2.0","+8.8","1.1",2,2009
"14","-6.0","-4.8","-3.5","+7.5","2.4",2,2009
"15","-6.6","-5.3","-4.0","+6.9","0.4",2,2009
"16","-5.3","-3.1","0.7","+8.9","0.0",2,2009
"17","-8.4","-4.3","0.5","+7.5","0.0",2,2009
"18","-4.5","-2.8","-1.0","+8.8","0.0",2,2009
"19","-9.2","-5.3","-2.2","+6.1","0.0",2,2009
"20","-17.9","-12.8","-6.5","-1.6","0.0",2,2009
"21","-18.0","-11.6","-5.0","-0.6","0.0",2,2009
"22","-20.1","-13.3","-4.7","-2.6","0.0",2,2009
"23","-20.0","-12.8","-4.2","-2.3","0.0",2,2009
"24","-16.9","-10.7","-3.0","-0.5","0.0",2,2009
"25","-13.5","-7.2","-1.6","+2.8","0.0",2,2009
"26","-11.4","-8.5","-4.7","+1.2","0.0",2,2009
"27","-8.8","-6.7","-2.5","+2.8","0.3",2,2009
"28","-9.5","-5.7","-1.5","+3.5","0.0",2,2009
"29","","","","","",2,2009
