"day","temp_min","temp_avg","temp_max","temp_diff","precip_mm","month","year"
"1","-4.9","-2.7","0.2","+5.8","0.0",3,2014
"2","-13.7","-7.2","-0.8","+1.0","0.0",3,2014
"3","-9.9","-5.0","1.1","+2.9","0.0",3,2014
"4","-11.7","-5.3","0.5","+2.3","0.0",3,2014
"5","-13.7","-8.3","-2.5","-1.0","0.0",3,2014
"6","-9.1","-4.8","-0.9","+2.2","0.0",3,2014
"7","-3.3","-2.6","-1.7","+4.1","0.3",3,2014
"8","-2.5","-1.2","0.5","+5.2","0.8",3,2014
"9","-1.5","0.8","3.4","+6.9","0.4",3,2014
"10","-0.3","1.0","2.5","+6.8","0.4",3,2014
"11","-0.1","1.5","4.7","+7.0","0.0",3,2014
"12","-0.6","1.0","2.8","+6.2","3.0",3,2014
"13","-2.1","-0.1","2.3","+4.8","0.0",3,2014
"14","-3.7","-1.8","0.2","+2.9","0.3",3,2014
"15","-4.4","-0.7","2.3","+3.7","5.0",3,2014
"16","-2.1","1.5","5.6","+5.6","0.0",3,2014
"17","0.3","2.8","4.9","+6.6","5.5",3,2014
"18","-0.1","0.8","3.7","+4.4","4.8",3,2014
"19","-1.0","-0.2","2.1","+3.1","8.0",3,2014
"20","-5.3","-4.2","-0.2","-1.2","3.0",3,2014
"21","-8.2","-5.4","-1.6","-2.6","0.3",3,2014
"22","-9.7","-5.1","-1.1","-2.6","0.6",3,2014
"23","-2.1","1.2","6.3","+3.4","6.0",3,2014
"24","-2.1","3.0","9.4","+5.0","0.0",3,2014
"25","3.0","5.4","8.7","+7.1","2.0",3,2014
"26","-0.1","1.7","6.0","+3.2","8.0",3,2014
"27","-4.4","-0.4","3.9","+0.8","0.0",3,2014
"28","-1.5","0.6","2.9","+1.6","0.3",3,2014
"29","-6.6","-3.0","-0.2","-2.3","1.9",3,2014
"30","-10.8","-3.5","3.3","-3.0","0.0",3,2014
"31","-8.1","-2.9","1.0","-2.7","1.0",3,2014
