"day","temp_min","temp_avg","temp_max","temp_diff","precip_mm","month","year"
"1","-12.1","-8.6","-5.8","+4.3","0.5",1,2001
"2","-14.0","-12.9","-11.8","+0.1","0.2",1,2001
"3","-15.4","-11.7","-8.3","+1.4","0.0",1,2001
"4","-9.0","-8.5","-8.0","+4.8","4.5",1,2001
"5","-9.6","-8.6","-6.5","+4.8","1.7",1,2001
"6","-6.8","-3.1","-1.1","+10.4","9.1",1,2001
"7","-5.8","-4.8","-3.2","+8.8","4.0",1,2001
"8","-10.5","-5.4","-3.2","+8.3","2.2",1,2001
"9","-18.2","-15.1","-10.4","-1.4","2.8",1,2001
"10","-22.9","-21.0","-17.9","-7.2","1.8",1,2001
"11","-18.4","-16.4","-15.0","-2.5","11.0",1,2001
"12","-17.2","-15.2","-10.3","-1.2","4.2",1,2001
"13","-10.3","-6.1","-3.9","+7.9","1.2",1,2001
"14","-7.5","-4.4","-2.6","+9.7","0.9",1,2001
"15","-12.5","-9.9","-7.0","+4.2","0.3",1,2001
"16","-12.0","-7.8","-0.8","+6.4","7.6",1,2001
"17","-10.8","-4.6","-0.9","+9.6","4.1",1,2001
"18","-13.7","-7.1","-2.8","+7.1","1.2",1,2001
"19","-19.4","-14.4","-8.1","-0.2","0.2",1,2001
"20","-8.2","-5.8","-4.5","+8.5","1.3",1,2001
"21","-19.9","-9.8","-4.5","+4.5","0.7",1,2001
"22","-28.9","-26.0","-19.6","-11.7","0.0",1,2001
"23","-28.4","-17.9","-9.1","-3.6","1.8",1,2001
"24","-9.1","-6.3","-4.8","+7.9","0.5",1,2001
"25","-17.4","-11.1","-5.7","+3.1","0.3",1,2001
"26","-21.4","-17.9","-13.4","-3.7","0.0",1,2001
"27","-14.8","-10.6","-8.9","+3.6","0.2",1,2001
"28","-10.0","-6.8","-4.9","+7.3","4.3",1,2001
"29","-8.3","-7.0","-5.5","+7.1","2.3",1,2001
"30","-6.6","-3.6","-0.6","+10.4","6.7",1,2001
"31","-15.3","-6.5","-0.5","+7.5","5.2",1,2001
