"day","temp_min","tem_avg","temp_max","temp_diff","precip_mm","month","year"
"1","-3.2","-1.5","0.6","+3.2","1.1",3,2009
"2","-1.5","-0.9","-0.1","+3.6","1.4",3,2009
"3","-2.5","-0.8","2.2","+3.5","0.0",3,2009
"4","-6.7","-3.5","-0.4","+0.6","0.0",3,2009
"5","-5.3","-1.2","3.1","+2.7","0.0",3,2009
"6","-4.7","-1.2","1.2","+2.5","0.0",3,2009
"7","-7.0","-3.7","-0.7","-0.2","0.0",3,2009
"8","-3.5","-2.4","-1.0","+0.9","2.4",3,2009
"9","-1.6","0.1","1.1","+3.2","5.8",3,2009
"10","-1.2","0.3","2.6","+3.2","0.7",3,2009
"11","0.3","1.4","2.9","+4.0","1.6",3,2009
"12","0.2","1.8","4.6","+4.2","1.1",3,2009
"13","-1.0","0.3","3.5","+2.5","0.0",3,2009
"14","-3.9","-1.0","3.0","+1.0","0.0",3,2009
"15","-7.0","-3.6","-1.0","-1.9","0.0",3,2009
"16","-3.3","-1.6","0.0","-0.1","0.9",3,2009
"17","-4.9","0.4","5.0","+1.7","0.0",3,2009
"18","-6.9","-0.9","2.9","+0.1","0.4",3,2009
"19","-1.6","0.5","3.9","+1.3","0.4",3,2009
"20","-5.3","-0.4","4.2","+0.1","0.0",3,2009
"21","-1.6","-0.3","0.5","0.0","3.4",3,2009
"22","-6.0","-3.4","0.1","-3.4","0.5",3,2009
"23","-8.7","-3.4","2.0","-3.6","0.0",3,2009
"24","-5.4","-2.7","0.2","-3.2","0.5",3,2009
"25","-2.7","0.5","3.4","-0.2","9.1",3,2009
"26","-2.7","-1.4","0.5","-2.4","0.0",3,2009
"27","-8.1","-2.4","3.0","-3.6","0.0",3,2009
"28","-3.5","0.9","5.7","-0.6","0.0",3,2009
"29","-0.3","3.4","8.9","+1.6","0.0",3,2009
"30","3.4","4.9","7.5","+2.9","3.1",3,2009
"31","1.9","3.4","5.7","+1.1","3.3",3,2009
