"day","temp_min","tem_avg","temp_max","temp_diff","precip_mm","month","year"
"1","0.5","3.2","4.6","+7.1","0.9",12,2012
"2","-2.2","-0.5","1.9","+3.5","4.2",12,2012
"3","-5.1","-4.0","-2.0","+0.1","0.0",12,2012
"4","-5.4","-2.6","2.4","+1.6","12.6",12,2012
"5","-5.9","-4.1","-3.0","+0.2","0.2",12,2012
"6","-4.7","-3.4","-2.6","+1.0","0.0",12,2012
"7","-6.3","-5.0","-3.0","-0.4","0.8",12,2012
"8","-6.5","-5.0","-3.2","-0.3","6.5",12,2012
"9","-9.0","-4.3","-2.7","+0.5","0.6",12,2012
"10","-9.5","-5.1","0.4","-0.3","0.2",12,2012
"11","-6.2","-1.5","0.8","+3.4","0.0",12,2012
"12","-11.4","-9.9","-6.1","-4.9","0.0",12,2012
"13","-11.0","-7.6","-5.9","-2.5","0.0",12,2012
"14","-12.6","-10.6","-7.1","-5.4","0.0",12,2012
"15","-16.5","-14.6","-12.4","-9.3","0.0",12,2012
"16","-17.1","-15.1","-13.0","-9.8","0.0",12,2012
"17","-20.4","-17.2","-14.4","-11.8","0.0",12,2012
"18","-20.2","-17.5","-15.0","-12.0","0.2",12,2012
"19","-18.8","-17.0","-15.7","-11.5","0.0",12,2012
"20","-21.2","-18.2","-16.2","-12.6","0.0",12,2012
"21","-20.6","-18.8","-17.0","-13.1","0.0",12,2012
"22","-18.2","-16.3","-13.2","-10.6","0.0",12,2012
"23","-23.0","-20.9","-17.0","-15.1","0.0",12,2012
"24","-25.3","-21.4","-17.7","-15.6","0.0",12,2012
"25","-19.8","-14.4","-10.0","-8.6","1.0",12,2012
"26","-10.0","-2.5","0.6","+3.4","6.6",12,2012
"27","0.0","0.5","1.1","+6.4","10.2",12,2012
"28","0.3","1.2","2.6","+7.1","0.1",12,2012
"29","-4.2","-2.1","2.0","+3.9","2.8",12,2012
"30","-6.6","-5.5","-4.0","+0.5","0.0",12,2012
"31","-8.4","-6.8","-5.7","-0.8","2.0",12,2012
