"day","temp_min","tem_avg","temp_max","temp_diff","precip_mm","month","year"
"1","-13.5","-10.6","-5.8","-2.9","0.0",2,2003
"2","-18.4","-15.8","-13.5","-8.1","0.7",2,2003
"3","-22.5","-18.3","-13.6","-10.6","0.0",2,2003
"4","-23.1","-18.3","-14.2","-10.6","0.2",2,2003
"5","-16.4","-13.0","-9.8","-5.4","0.4",2,2003
"6","-13.5","-11.1","-7.4","-3.5","0.0",2,2003
"7","-12.2","-10.0","-7.9","-2.5","0.0",2,2003
"8","-8.0","-4.4","-2.4","+3.0","1.3",2,2003
"9","-9.4","-7.1","-2.9","+0.3","0.0",2,2003
"10","-16.7","-12.5","-9.3","-5.2","0.0",2,2003
"11","-21.9","-16.5","-9.6","-9.3","0.0",2,2003
"12","-17.9","-13.5","-9.3","-6.4","0.0",2,2003
"13","-9.3","-5.4","-1.6","+1.7","0.0",2,2003
"14","-2.8","-2.3","-1.6","+4.7","0.3",2,2003
"15","-17.4","-13.9","-2.7","-7.0","0.0",2,2003
"16","-20.5","-14.7","-9.3","-8.0","0.0",2,2003
"17","-11.4","-7.1","-3.1","-0.5","3.8",2,2003
"18","-7.2","-4.6","-2.5","+1.9","0.2",2,2003
"19","-3.7","-0.9","1.4","+5.5","1.9",2,2003
"20","-8.9","-3.7","0.9","+2.5","0.5",2,2003
"21","-16.9","-9.9","-4.7","-3.8","0.0",2,2003
"22","-7.6","-2.4","1.6","+3.5","0.0",2,2003
"23","-6.8","-3.0","0.5","+2.8","0.0",2,2003
"24","-7.9","-4.7","-2.1","+0.9","0.0",2,2003
"25","-4.6","-4.0","-2.6","+1.5","0.0",2,2003
"26","-5.5","-4.0","-2.0","+1.3","0.0",2,2003
"27","-5.4","-3.7","-2.0","+1.4","0.0",2,2003
"28","-10.9","-6.9","-3.1","-2.0","0.0",2,2003
"29","","","","","",2,2003
