"day","temp_min","tem_avg","temp_max","temp_diff","precip_mm","month","year"
"1","13.5","18.6","26.2","+3.1","3.0",6,2007
"2","10.5","13.5","17.4","-2.1","0.0",6,2007
"3","6.5","14.8","21.0","-1.0","0.0",6,2007
"4","6.0","17.1","23.8","+1.2","0.0",6,2007
"5","14.9","16.8","21.1","+0.7","0.0",6,2007
"6","8.8","16.0","22.0","-0.2","0.0",6,2007
"7","12.0","15.8","19.5","-0.5","3.4",6,2007
"8","8.6","15.3","21.4","-1.1","0.4",6,2007
"9","10.8","15.7","20.2","-0.8","0.5",6,2007
"10","9.5","14.0","18.5","-2.7","1.9",6,2007
"11","7.0","12.7","17.5","-4.1","0.0",6,2007
"12","5.8","14.8","21.1","-2.1","0.0",6,2007
"13","14.0","20.8","27.2","+3.8","0.0",6,2007
"14","16.6","23.3","28.6","+6.2","0.5",6,2007
"15","16.6","23.0","28.9","+5.8","2.1",6,2007
"16","14.3","16.8","23.8","-0.5","0.3",6,2007
"17","13.4","19.0","26.4","+1.6","1.6",6,2007
"18","17.4","20.5","24.8","+3.0","0.6",6,2007
"19","13.5","19.1","24.8","+1.6","0.7",6,2007
"20","11.6","17.5","21.2","-0.1","0.0",6,2007
"21","11.6","16.3","20.4","-1.4","0.0",6,2007
"22","11.0","15.7","19.7","-2.1","0.0",6,2007
"23","12.3","16.4","20.5","-1.4","0.0",6,2007
"24","8.0","16.3","21.8","-1.6","0.0",6,2007
"25","10.4","17.8","22.5","-0.2","0.0",6,2007
"26","12.6","19.8","25.2","+1.8","0.0",6,2007
"27","16.5","19.7","24.0","+1.6","3.1",6,2007
"28","14.0","19.0","24.7","+0.9","3.1",6,2007
"29","10.9","18.0","22.5","-0.2","0.0",6,2007
"30","15.0","18.5","22.9","+0.3","0.0",6,2007
