"day","temp_min","tem_avg","temp_max","temp_diff","precip_mm","month","year"
"1","-6.3","-3.7","-1.7","+1.0","3.4",3,2007
"2","-2.8","0.1","2.8","+4.6","4.0",3,2007
"3","1.1","2.1","3.4","+6.4","6.9",3,2007
"4","-0.2","0.9","2.6","+5.0","12.2",3,2007
"5","-0.3","0.2","1.2","+4.1","1.9",3,2007
"6","-0.4","1.2","3.1","+4.9","0.0",3,2007
"7","-1.4","0.8","2.6","+4.3","0.0",3,2007
"8","1.1","3.3","7.5","+6.6","0.0",3,2007
"9","2.2","4.1","6.1","+7.2","0.3",3,2007
"10","1.0","2.7","5.1","+5.6","2.0",3,2007
"11","-0.6","2.8","7.5","+5.4","0.0",3,2007
"12","0.4","2.4","4.6","+4.8","0.0",3,2007
"13","1.2","3.2","5.7","+5.4","0.0",3,2007
"14","2.4","4.2","7.8","+6.2","0.3",3,2007
"15","1.8","2.9","5.0","+4.6","2.4",3,2007
"16","0.8","4.6","8.5","+6.1","0.0",3,2007
"17","1.7","3.4","5.7","+4.7","3.1",3,2007
"18","2.0","3.6","5.9","+4.6","1.9",3,2007
"19","-0.1","3.1","5.4","+3.9","0.1",3,2007
"20","5.0","9.2","14.9","+9.7","0.8",3,2007
"21","4.1","9.0","13.0","+9.3","0.0",3,2007
"22","4.7","9.4","13.6","+9.4","0.0",3,2007
"23","-0.2","7.3","13.2","+7.1","0.0",3,2007
"24","-1.4","5.6","12.5","+5.1","0.0",3,2007
"25","0.2","5.2","9.6","+4.5","0.0",3,2007
"26","2.2","6.4","11.4","+5.4","0.0",3,2007
"27","-1.9","6.0","13.4","+4.8","0.0",3,2007
"28","0.7","8.1","15.3","+6.6","0.0",3,2007
"29","-0.3","8.3","16.5","+6.5","0.0",3,2007
"30","0.4","9.0","17.5","+7.0","0.0",3,2007
"31","5.0","10.2","17.2","+7.9","0.0",3,2007
