"day","temp_min","tem_avg","temp_max","temp_diff","precip_mm","month","year"
"1","-4.7","0.1","5.6","-1.3","0.0",11,2005
"2","-3.9","0.6","7.6","-0.6","0.0",11,2005
"3","-5.5","0.5","8.4","-0.4","0.0",11,2005
"4","-2.6","2.1","9.6","+1.4","0.0",11,2005
"5","-2.7","2.8","9.3","+2.3","0.0",11,2005
"6","1.2","4.8","9.6","+4.6","0.0",11,2005
"7","2.8","4.7","6.2","+4.7","0.0",11,2005
"8","2.3","4.4","6.0","+4.6","0.0",11,2005
"9","0.7","2.2","3.7","+2.6","0.0",11,2005
"10","0.5","2.7","5.0","+3.3","0.0",11,2005
"11","-0.2","0.1","0.7","+0.9","0.0",11,2005
"12","-1.1","0.3","2.1","+1.3","0.0",11,2005
"13","-0.4","0.8","1.8","+2.0","0.3",11,2005
"14","1.6","2.5","3.2","+3.9","0.1",11,2005
"15","2.3","4.8","6.4","+6.4","0.0",11,2005
"16","0.2","2.6","5.2","+4.4","0.0",11,2005
"17","2.4","3.3","5.9","+5.2","1.9",11,2005
"18","1.5","4.5","8.2","+6.6","12.0",11,2005
"19","-2.9","-1.4","1.6","+0.9","0.0",11,2005
"20","-1.6","-1.2","-0.7","+1.2","5.4",11,2005
"21","-1.3","0.9","2.0","+3.5","3.8",11,2005
"22","-1.3","-0.4","1.2","+2.3","0.0",11,2005
"23","-2.4","-1.9","-1.1","+1.0","0.0",11,2005
"24","-3.7","-3.2","-1.9","-0.2","0.1",11,2005
"25","-4.5","-3.8","-3.1","-0.6","0.1",11,2005
"26","-3.3","0.5","2.2","+3.8","4.9",11,2005
"27","0.7","1.5","2.5","+4.9","0.0",11,2005
"28","1.1","1.9","3.9","+5.5","0.6",11,2005
"29","-0.4","4.7","9.8","+8.4","1.8",11,2005
"30","-1.7","-0.3","0.8","+3.5","0.0",11,2005
