"day","temp_min","tem_avg","temp_max","temp_diff","precip_mm","month","year"
"1","6.9","7.7","8.8","+5.8","2.2",11,2011
"2","4.3","5.7","7.0","+4.0","0.0",11,2011
"3","4.7","6.4","7.6","+5.0","0.1",11,2011
"4","2.6","5.9","7.7","+4.7","0.1",11,2011
"5","-3.5","-0.7","2.6","-1.6","0.0",11,2011
"6","-10.0","-7.4","-3.5","-8.1","0.0",11,2011
"7","-9.9","-4.3","-0.5","-4.8","0.0",11,2011
"8","-0.5","1.3","3.5","+1.1","5.5",11,2011
"9","0.8","1.8","3.5","+1.8","1.7",11,2011
"10","0.3","0.9","1.7","+1.1","0.4",11,2011
"11","-0.3","0.8","1.7","+1.2","1.1",11,2011
"12","0.6","0.8","1.4","+1.5","0.5",11,2011
"13","-0.4","0.5","1.2","+1.4","0.0",11,2011
"14","-1.1","-0.3","0.6","+0.8","0.0",11,2011
"15","-3.5","-0.8","1.5","+0.5","3.6",11,2011
"16","-5.5","-3.2","-1.3","-1.7","0.0",11,2011
"17","-1.3","1.6","3.8","+3.3","5.5",11,2011
"18","-1.6","1.3","3.8","+3.1","2.8",11,2011
"19","0.6","2.0","2.6","+4.0","6.7",11,2011
"20","-4.5","-1.0","2.5","+1.2","0.7",11,2011
"21","-7.4","-5.8","-4.5","-3.4","0.0",11,2011
"22","-7.1","-3.9","-1.9","-1.4","0.0",11,2011
"23","-10.5","-7.4","-3.9","-4.7","0.0",11,2011
"24","-6.7","-2.9","-0.6","0.0","0.0",11,2011
"25","-1.6","0.7","2.2","+3.7","1.6",11,2011
"26","1.0","1.3","1.6","+4.5","5.7",11,2011
"27","1.0","2.3","3.3","+5.6","1.5",11,2011
"28","1.5","3.1","5.2","+6.6","4.8",11,2011
"29","0.5","1.2","2.0","+4.8","0.7",11,2011
"30","-3.0","-0.8","0.8","+2.9","0.0",11,2011
