"day","temp_min","tem_avg","temp_max","temp_diff","precip_mm","month","year"
"1","-9.4","-6.9","-6.1","-0.9","1.5",1,2011
"2","-6.7","-3.5","-0.9","+2.5","5.3",1,2011
"3","-9.5","-6.6","-1.8","-0.5","0.6",1,2011
"4","-13.9","-9.8","-7.9","-3.7","0.0",1,2011
"5","-13.5","-10.3","-7.6","-4.2","0.0",1,2011
"6","-9.0","-7.2","-6.0","-1.1","0.2",1,2011
"7","-10.8","-9.5","-7.6","-3.3","0.0",1,2011
"8","-10.7","-7.5","-4.4","-1.3","0.2",1,2011
"9","-4.4","-2.3","-0.3","+3.9","0.0",1,2011
"10","-0.3","0.6","1.3","+6.8","0.0",1,2011
"11","-2.2","-0.4","0.9","+5.9","5.7",1,2011
"12","-4.0","-2.0","-0.2","+4.3","0.0",1,2011
"13","-4.8","-2.3","-0.4","+4.0","1.7",1,2011
"14","-2.6","-0.9","-0.1","+5.5","0.6",1,2011
"15","-6.2","-4.7","-2.5","+1.7","0.2",1,2011
"16","-14.8","-10.7","-5.4","-4.3","0.3",1,2011
"17","-19.0","-15.4","-12.2","-8.9","0.0",1,2011
"18","-16.6","-13.4","-11.6","-6.9","0.0",1,2011
"19","-16.0","-14.3","-11.7","-7.7","0.0",1,2011
"20","-14.2","-11.6","-9.3","-5.0","3.9",1,2011
"21","-12.5","-11.6","-10.0","-4.9","0.2",1,2011
"22","-11.8","-9.4","-7.6","-2.7","7.7",1,2011
"23","-12.8","-8.5","-5.1","-1.8","2.9",1,2011
"24","-9.5","-5.9","-4.6","+0.9","0.8",1,2011
"25","-10.7","-9.6","-7.2","-2.8","0.2",1,2011
"26","-11.7","-10.5","-8.9","-3.6","0.0",1,2011
"27","-16.0","-12.1","-10.4","-5.1","0.2",1,2011
"28","-12.6","-10.7","-8.4","-3.7","0.3",1,2011
"29","-8.4","-5.2","-2.4","+1.9","0.4",1,2011
"30","-5.8","-3.6","-1.6","+3.5","3.1",1,2011
"31","-11.0","-6.3","-1.5","+0.9","1.2",1,2011
