"day","temp_min","tem_avg","temp_max","temp_diff","precip_mm","month","year"
"1","-0.6","0.4","1.9","+7.6","8.0",2,2016
"2","-0.6","0.2","1.8","+7.5","5.0",2,2016
"3","1.8","2.5","3.1","+9.8","1.1",2,2016
"4","-0.2","1.7","2.7","+9.1","0.8",2,2016
"5","-1.0","-0.4","0.9","+7.0","0.8",2,2016
"6","-2.0","-1.0","0.1","+6.4","0.5",2,2016
"7","-4.9","-1.6","1.2","+5.8","0.0",2,2016
"8","-2.8","0.0","2.3","+7.4","0.0",2,2016
"9","-3.1","-0.8","1.3","+6.6","0.0",2,2016
"10","-2.3","0.4","2.2","+7.7","2.0",2,2016
"11","-1.1","0.4","2.0","+7.7","0.0",2,2016
"12","-1.5","-0.7","0.3","+6.5","4.0",2,2016
"13","-0.1","1.2","2.1","+8.4","0.3",2,2016
"14","-2.9","-1.4","0.8","+5.7","0.2",2,2016
"15","-0.6","1.6","2.9","+8.6","4.0",2,2016
"16","0.0","1.2","2.1","+8.1","19.3",2,2016
"17","-3.8","-2.9","0.0","+3.9","0.3",2,2016
"18","-7.0","-3.6","0.7","+3.1","0.0",2,2016
"19","-7.7","-4.9","-2.7","+1.6","0.4",2,2016
"20","-5.5","-2.8","-1.1","+3.6","0.0",2,2016
"21","-8.2","-5.2","-1.9","+1.1","0.0",2,2016
"22","-5.7","-3.3","-0.9","+2.8","9.7",2,2016
"23","-1.0","1.6","3.4","+7.5","2.0",2,2016
"24","-4.3","-1.4","1.8","+4.3","0.0",2,2016
"25","-3.0","-0.4","2.2","+5.1","2.0",2,2016
"26","-2.0","0.4","3.9","+5.7","0.5",2,2016
"27","-0.1","1.3","4.2","+6.4","3.0",2,2016
"28","-4.7","-0.4","3.9","+4.5","0.0",2,2016
"29","-2.9","-0.5","1.9","+4.3","1.1",2,2016
