"day","temp_min","tem_avg","temp_max","temp_diff","precip_mm","month","year"
"1","-3.6","-1.8","0.4","+2.9","0.3",3,2010
"2","0.3","1.5","2.6","+6.0","3.0",3,2010
"3","-0.8","0.7","2.4","+5.0","0.2",3,2010
"4","-4.7","-0.9","1.7","+3.2","0.0",3,2010
"5","-5.9","-4.1","-0.1","-0.2","0.5",3,2010
"6","-8.6","-6.2","-4.1","-2.5","0.0",3,2010
"7","-11.6","-7.8","-4.5","-4.3","0.0",3,2010
"8","-15.0","-9.4","-5.2","-6.1","0.0",3,2010
"9","-9.8","-6.1","-2.4","-3.0","0.5",3,2010
"10","-8.9","-4.2","0.9","-1.3","0.3",3,2010
"11","-0.5","2.1","6.0","+4.7","0.0",3,2010
"12","-3.9","-0.4","3.0","+2.0","0.0",3,2010
"13","-6.8","-1.1","3.3","+1.1","0.0",3,2010
"14","-8.9","-3.3","0.4","-1.3","0.6",3,2010
"15","-8.9","-5.6","-2.4","-3.9","0.7",3,2010
"16","-10.7","-7.9","-5.4","-6.4","0.4",3,2010
"17","-12.7","-9.4","-5.5","-8.1","0.2",3,2010
"18","-15.8","-7.6","-0.7","-6.6","0.0",3,2010
"19","-6.2","-3.2","0.7","-2.4","5.3",3,2010
"20","0.6","2.4","4.3","+2.9","2.6",3,2010
"21","2.8","4.2","6.4","+4.5","0.7",3,2010
"22","1.2","3.7","6.0","+3.7","4.4",3,2010
"23","-3.8","-0.2","3.8","-0.4","0.0",3,2010
"24","-1.2","0.6","2.3","+0.1","1.7",3,2010
"25","-5.8","-1.3","2.5","-2.0","0.0",3,2010
"26","-8.5","0.7","8.4","-0.3","0.0",3,2010
"27","2.4","5.9","10.6","+4.7","0.0",3,2010
"28","2.1","5.8","10.2","+4.3","0.0",3,2010
"29","1.2","4.0","7.7","+2.2","0.0",3,2010
"30","2.3","6.9","12.7","+4.9","0.7",3,2010
"31","1.8","7.5","12.1","+5.2","0.0",3,2010
