"day","temp_min","tem_avg","temp_max","temp_diff","precip_mm","month","year"
"1","-3.3","-2.3","-0.7","+4.9","6.0",2,2013
"2","-1.9","0.3","2.0","+7.6","0.0",2,2013
"3","-4.4","0.3","1.3","+7.6","5.9",2,2013
"4","-3.4","-0.6","1.3","+6.8","17.9",2,2013
"5","-7.1","-4.0","-1.8","+3.4","3.1",2,2013
"6","-1.9","0.4","1.6","+7.8","0.4",2,2013
"7","-1.4","-0.1","1.3","+7.3","0.0",2,2013
"8","-2.5","-1.8","-1.0","+5.6","0.8",2,2013
"9","-3.0","-1.2","0.5","+6.2","0.0",2,2013
"10","-1.4","0.1","2.3","+7.4","2.1",2,2013
"11","0.5","1.2","2.1","+8.5","1.4",2,2013
"12","-1.2","0.2","1.1","+7.4","0.0",2,2013
"13","-2.8","-1.8","0.0","+5.4","0.0",2,2013
"14","-7.0","-4.5","-2.3","+2.6","0.0",2,2013
"15","-9.6","-6.3","-2.3","+0.7","0.0",2,2013
"16","-13.3","-8.8","-5.6","-1.9","0.0",2,2013
"17","-8.4","-7.1","-5.4","-0.3","0.0",2,2013
"18","-8.8","-7.9","-6.8","-1.2","0.4",2,2013
"19","-9.5","-8.6","-6.2","-2.1","0.4",2,2013
"20","-12.6","-9.1","-6.8","-2.7","0.0",2,2013
"21","-14.3","-10.6","-6.7","-4.3","0.0",2,2013
"22","-15.4","-10.3","-4.5","-4.2","0.0",2,2013
"23","-13.1","-7.7","-2.9","-1.8","0.0",2,2013
"24","-10.5","-5.2","1.4","+0.5","0.0",2,2013
"25","-6.6","-2.1","4.3","+3.4","0.0",2,2013
"26","-8.0","-1.4","4.3","+3.9","0.0",2,2013
"27","-3.6","-0.2","1.7","+4.9","0.0",2,2013
"28","-2.6","1.3","3.1","+6.2","0.8",2,2013
"29","","","","","",2,2013
