"day","temp_min","tem_avg","temp_max","temp_diff","precip_mm","month","year"
"1","16.7","25.0","32.1","+7.0","0.0",8,2002
"2","19.7","24.7","32.4","+6.7","0.7",8,2002
"3","15.9","18.2","21.6","+0.3","0.3",8,2002
"4","11.8","17.8","23.4","-0.1","0.0",8,2002
"5","13.0","16.2","20.9","-1.6","0.0",8,2002
"6","13.6","15.1","16.6","-2.6","0.0",8,2002
"7","12.0","14.8","17.3","-2.8","0.0",8,2002
"8","12.7","15.8","19.7","-1.7","0.0",8,2002
"9","11.3","14.2","17.6","-3.2","15.1",8,2002
"10","5.8","12.4","19.9","-4.9","0.0",8,2002
"11","8.0","16.2","24.0","-1.0","0.0",8,2002
"12","9.7","19.4","27.9","+2.3","0.0",8,2002
"13","13.5","20.0","27.2","+3.0","0.0",8,2002
"14","12.3","19.5","26.6","+2.6","0.0",8,2002
"15","12.8","19.0","24.5","+2.2","0.0",8,2002
"16","8.8","18.2","26.0","+1.6","0.0",8,2002
"17","14.3","17.4","21.9","+0.9","0.0",8,2002
"18","9.4","13.7","17.4","-2.6","0.0",8,2002
"19","8.9","15.3","21.1","-0.9","0.0",8,2002
"20","15.7","21.1","27.6","+5.1","2.2",8,2002
"21","14.0","16.6","20.1","+0.7","3.0",8,2002
"22","9.6","12.7","15.5","-3.0","0.0",8,2002
"23","10.8","13.8","17.7","-1.7","0.0",8,2002
"24","8.0","13.6","19.4","-1.8","0.0",8,2002
"25","9.3","14.4","20.3","-0.8","0.0",8,2002
"26","8.0","13.2","17.9","-1.8","0.0",8,2002
"27","4.2","13.3","21.3","-1.5","0.0",8,2002
"28","9.4","16.9","26.0","+2.3","0.0",8,2002
"29","10.0","19.2","27.3","+4.8","0.0",8,2002
"30","11.8","19.7","27.9","+5.5","0.0",8,2002
"31","15.3","20.9","25.5","+6.9","0.0",8,2002
