"day","temp_min","temp_avg","temp_max","temp_diff","precip_mm","month","year"
"1","-18.0","-15.5","-11.8","-12.1","0.0",12,2002
"2","-18.2","-13.9","-6.9","-10.3","0.0",12,2002
"3","-11.0","-8.6","-4.1","-4.9","0.0",12,2002
"4","-5.8","-5.2","-4.7","-1.4","0.2",12,2002
"5","-4.9","-4.4","-3.9","-0.5","0.0",12,2002
"6","-12.5","-8.9","-4.3","-4.8","0.0",12,2002
"7","-13.6","-9.4","-5.8","-5.2","0.2",12,2002
"8","-20.9","-17.3","-9.1","-13.0","0.7",12,2002
"9","-20.6","-16.4","-9.9","-12.0","0.0",12,2002
"10","-17.3","-13.8","-9.9","-9.3","0.0",12,2002
"11","-13.7","-11.2","-8.1","-6.6","0.4",12,2002
"12","-14.3","-10.2","-6.8","-5.5","1.5",12,2002
"13","-9.6","-5.9","-3.5","-1.0","2.0",12,2002
"14","-16.1","-14.3","-9.6","-9.3","0.2",12,2002
"15","-24.0","-19.0","-13.6","-13.9","0.0",12,2002
"16","-13.6","-11.6","-9.6","-6.4","0.0",12,2002
"17","-12.1","-9.6","-8.3","-4.3","0.0",12,2002
"18","-16.5","-14.2","-12.1","-8.8","0.2",12,2002
"19","-17.4","-14.2","-10.9","-8.7","0.9",12,2002
"20","-11.8","-10.6","-9.5","-5.0","0.4",12,2002
"21","-10.0","-8.5","-6.6","-2.8","0.0",12,2002
"22","-9.6","-8.6","-7.3","-2.8","0.9",12,2002
"23","-13.2","-10.9","-7.4","-5.1","0.4",12,2002
"24","-17.9","-15.3","-10.9","-9.4","0.2",12,2002
"25","-22.3","-17.4","-12.9","-11.4","0.7",12,2002
"26","-15.7","-13.7","-12.5","-7.6","0.7",12,2002
"27","-18.2","-14.6","-11.1","-8.4","0.0",12,2002
"28","-17.8","-14.6","-11.7","-8.3","0.6",12,2002
"29","-23.3","-19.3","-14.4","-12.9","0.0",12,2002
"30","-14.4","-3.5","2.9","+2.9","8.5",12,2002
"31","-11.7","-1.2","2.3","+5.3","0.7",12,2002
