"day","temp_min","temp_avg","temp_max","temp_diff","precip_mm","month","year"
"1","1.8","3.5","6.2","+0.1","2.4",4,2006
"2","1.8","3.5","6.4","-0.3","0.0",4,2006
"3","1.5","2.6","4.4","-1.6","0.0",4,2006
"4","1.4","3.2","6.4","-1.3","0.0",4,2006
"5","-3.5","2.8","9.1","-2.1","0.0",4,2006
"6","-2.5","3.9","10.0","-1.4","0.0",4,2006
"7","2.1","6.8","12.8","+1.2","0.0",4,2006
"8","5.2","7.4","11.3","+1.4","0.3",4,2006
"9","5.8","7.4","11.3","+1.1","5.5",4,2006
"10","3.8","6.1","9.5","-0.5","0.0",4,2006
"11","-0.2","6.8","14.0","-0.2","0.0",4,2006
"12","8.0","10.6","15.6","+3.3","0.0",4,2006
"13","9.5","12.0","16.8","+4.4","2.4",4,2006
"14","8.7","12.1","15.9","+4.2","0.3",4,2006
"15","7.9","10.1","12.4","+1.9","2.4",4,2006
"16","3.9","6.5","9.9","-2.0","3.2",4,2006
"17","1.5","7.6","14.3","-1.2","0.0",4,2006
"18","3.5","10.2","18.4","+1.1","0.0",4,2006
"19","8.3","12.8","16.9","+3.5","0.0",4,2006
"20","7.7","13.6","20.6","+4.0","0.0",4,2006
"21","7.6","14.9","20.5","+5.0","0.0",4,2006
"22","10.5","13.7","19.2","+3.6","0.3",4,2006
"23","2.2","9.4","15.1","-1.0","0.0",4,2006
"24","2.5","6.8","11.8","-3.8","0.0",4,2006
"25","3.1","7.9","13.4","-2.9","0.0",4,2006
"26","5.4","9.3","13.0","-1.7","0.0",4,2006
"27","5.3","10.3","15.1","-1.0","0.0",4,2006
"28","2.4","8.0","14.2","-3.5","0.0",4,2006
"29","-1.0","6.5","11.6","-5.2","0.0",4,2006
"30","0.5","6.9","12.3","-5.0","0.0",4,2006
