"day","temp_min","temp_avg","temp_max","temp_diff","precip_mm","month","year"
"1","0.0","1.1","2.2","+5.9","0.0",3,2013
"2","-2.4","0.6","2.1","+5.2","1.7",3,2013
"3","-6.7","-4.3","-1.2","+0.1","0.5",3,2013
"4","-3.0","-0.3","1.2","+3.9","4.3",3,2013
"5","-12.6","-8.2","-3.0","-4.2","0.4",3,2013
"6","-13.6","-7.8","0.3","-4.1","0.0",3,2013
"7","-0.1","1.2","2.6","+4.7","0.0",3,2013
"8","-4.0","-1.0","2.6","+2.3","0.0",3,2013
"9","-9.7","-7.1","-3.4","-4.1","0.0",3,2013
"10","-6.2","-4.8","-2.7","-2.0","6.4",3,2013
"11","-7.4","-6.4","-3.3","-3.9","5.2",3,2013
"12","-10.6","-7.3","-3.4","-5.0","5.4",3,2013
"13","-10.2","-7.0","-1.6","-5.0","0.0",3,2013
"14","-7.6","-4.6","-0.6","-2.9","0.0",3,2013
"15","-0.8","3.2","6.8","+4.7","1.9",3,2013
"16","3.8","5.4","6.3","+6.6","0.2",3,2013
"17","-4.4","-2.4","3.8","-1.5","0.0",3,2013
"18","-2.9","-2.4","-0.1","-1.8","0.2",3,2013
"19","-6.1","-4.0","-1.5","-3.7","0.0",3,2013
"20","-5.1","-1.0","3.2","-1.0","6.7",3,2013
"21","-3.3","-1.4","3.2","-1.7","0.0",3,2013
"22","-7.5","-3.1","0.7","-3.7","0.0",3,2013
"23","-3.8","-2.2","-0.3","-3.1","21.4",3,2013
"24","-5.2","-2.5","-0.5","-3.7","6.7",3,2013
"25","-8.2","-6.6","-2.0","-8.1","3.9",3,2013
"26","-13.1","-8.6","-5.0","-10.4","0.0",3,2013
"27","-12.1","-7.1","-1.7","-9.3","0.0",3,2013
"28","-11.2","-6.6","-1.2","-9.1","0.0",3,2013
"29","-9.8","-4.1","2.4","-6.9","0.0",3,2013
"30","-8.8","-2.8","2.2","-6.0","0.0",3,2013
"31","-0.6","0.7","2.7","-2.8","7.3",3,2013
