"day","temp_min","temp_avg","temp_max","temp_diff","precip_mm","month","year"
"1","-16.2","-11.0","-7.3","-5.5","0.0",3,2003
"2","-13.5","-10.2","-6.1","-4.8","0.0",3,2003
"3","-8.7","-7.3","-5.1","-2.1","0.0",3,2003
"4","-17.0","-10.9","-4.9","-5.9","0.0",3,2003
"5","-13.9","-9.3","-1.6","-4.5","0.0",3,2003
"6","-14.4","-8.8","-2.0","-4.2","0.0",3,2003
"7","-14.2","-8.9","-3.7","-4.5","0.0",3,2003
"8","-15.4","-9.7","-4.2","-5.6","0.0",3,2003
"9","-8.7","-6.6","-2.8","-2.7","1.5",3,2003
"10","-4.1","-2.3","0.4","+1.4","1.2",3,2003
"11","-2.7","-1.8","1.0","+1.6","0.0",3,2003
"12","-2.8","-1.3","2.1","+1.9","0.0",3,2003
"13","-2.5","-0.9","1.3","+2.0","0.8",3,2003
"14","-3.5","-1.5","1.1","+1.1","3.0",3,2003
"15","-4.1","-0.9","2.1","+1.5","0.0",3,2003
"16","-3.5","-0.9","1.2","+1.2","0.0",3,2003
"17","-9.0","-2.7","2.5","-0.9","0.0",3,2003
"18","-4.4","-1.7","1.5","-0.2","0.6",3,2003
"19","-3.6","-0.7","1.2","+0.5","0.4",3,2003
"20","-2.6","-0.1","3.5","+0.8","0.0",3,2003
"21","-5.0","-2.1","1.1","-1.5","4.2",3,2003
"22","-7.6","-4.7","-3.0","-4.5","0.0",3,2003
"23","-13.0","-6.4","-0.7","-6.5","0.3",3,2003
"24","-9.6","-5.6","-2.1","-6.0","0.0",3,2003
"25","-3.5","-0.7","3.0","-1.5","0.0",3,2003
"26","-0.8","0.8","2.4","-0.3","0.0",3,2003
"27","-3.5","-1.7","1.1","-3.2","0.0",3,2003
"28","-7.8","-1.6","4.5","-3.5","0.0",3,2003
"29","-1.4","1.6","5.3","-0.6","0.0",3,2003
"30","-2.3","2.5","8.2","-0.1","0.0",3,2003
"31","-0.1","3.3","6.9","+0.3","0.0",3,2003
