"day","temp_min","temp_avg","temp_max","temp_diff","precip_mm","month","year"
"1","12.4","18.9","27.6","+3.0","0.7",9,2010
"2","19.7","21.7","27.6","+6.0","2.0",9,2010
"3","14.4","16.4","20.3","+0.9","0.0",9,2010
"4","11.0","16.2","21.7","+0.9","0.0",9,2010
"5","12.2","14.4","21.2","-0.7","4.0",9,2010
"6","10.9","12.5","15.8","-2.3","13.1",9,2010
"7","6.2","11.3","17.1","-3.3","0.0",9,2010
"8","9.3","10.0","15.0","-4.4","2.0",9,2010
"9","6.8","10.6","15.8","-3.6","0.0",9,2010
"10","6.8","13.2","20.3","-0.8","0.0",9,2010
"11","7.0","14.7","22.5","+0.9","0.0",9,2010
"12","8.2","15.3","23.5","+1.8","0.0",9,2010
"13","11.7","16.3","23.3","+3.0","0.0",9,2010
"14","9.5","16.2","21.6","+3.1","0.0",9,2010
"15","7.0","15.7","25.0","+2.8","0.0",9,2010
"16","9.7","18.8","25.2","+6.1","0.0",9,2010
"17","9.5","16.6","25.0","+4.1","0.0",9,2010
"18","9.4","18.4","27.8","+6.1","0.0",9,2010
"19","13.6","16.2","24.2","+4.2","0.6",9,2010
"20","10.6","14.9","19.9","+3.1","0.0",9,2010
"21","12.2","13.7","18.0","+2.1","15.1",9,2010
"22","12.2","13.4","17.8","+2.0","0.3",9,2010
"23","8.5","10.8","13.9","-0.4","1.7",9,2010
"24","8.1","12.3","16.9","+1.3","1.0",9,2010
"25","7.6","12.3","18.3","+1.5","0.0",9,2010
"26","6.8","12.9","22.5","+2.4","0.0",9,2010
"27","5.7","14.0","23.7","+3.7","0.0",9,2010
"28","14.6","18.5","23.6","+8.4","0.9",9,2010
"29","11.1","14.7","21.3","+4.8","0.0",9,2010
"30","6.0","8.1","14.7","-1.6","0.0",9,2010
