"day","temp_min","temp_avg","temp_max","temp_diff","precip_mm","month","year"
"1","-7.6","-4.9","-1.2","-1.5","0.2",12,2001
"2","-11.3","-9.3","-7.2","-5.7","0.0",12,2001
"3","-12.9","-10.6","-7.1","-6.9","0.0",12,2001
"4","-15.8","-10.8","-7.4","-7.0","0.0",12,2001
"5","-13.5","-9.9","-6.7","-6.0","0.2",12,2001
"6","-12.2","-8.4","-5.2","-4.3","3.9",12,2001
"7","-9.0","-7.8","-6.0","-3.6","3.7",12,2001
"8","-9.9","-8.4","-7.2","-4.1","5.7",12,2001
"9","-9.8","-7.0","-4.7","-2.6","4.5",12,2001
"10","-16.3","-10.9","-4.7","-6.4","2.1",12,2001
"11","-17.8","-15.2","-12.5","-10.6","0.8",12,2001
"12","-16.8","-14.2","-11.5","-9.5","0.6",12,2001
"13","-17.8","-14.4","-13.0","-9.5","0.2",12,2001
"14","-22.3","-19.7","-17.4","-14.7","0.0",12,2001
"15","-19.9","-17.0","-13.7","-11.9","0.0",12,2001
"16","-13.9","-11.9","-10.3","-6.7","2.6",12,2001
"17","-16.2","-13.8","-11.3","-8.5","0.8",12,2001
"18","-15.3","-11.1","-7.0","-5.7","0.3",12,2001
"19","-23.5","-17.2","-11.9","-11.7","0.0",12,2001
"20","-20.2","-16.1","-10.1","-10.5","0.0",12,2001
"21","-11.4","-7.6","-4.2","-1.9","1.4",12,2001
"22","-15.8","-9.5","-0.7","-3.7","0.0",12,2001
"23","-13.3","-3.3","0.8","+2.5","7.4",12,2001
"24","-14.8","-4.8","1.3","+1.1","9.5",12,2001
"25","-16.3","-12.6","-7.3","-6.6","0.0",12,2001
"26","-17.5","-12.7","-7.4","-6.6","0.0",12,2001
"27","-10.8","-7.4","-4.7","-1.2","0.0",12,2001
"28","-7.6","-5.6","-4.3","+0.7","2.3",12,2001
"29","-7.6","-5.9","-4.0","+0.5","1.8",12,2001
"30","-4.3","-0.5","0.3","+5.9","3.6",12,2001
"31","-3.1","-0.4","1.3","+6.1","3.4",12,2001
