"day","temp_min","temp_avg","temp_max","temp_diff","precip_mm","month","year"
"1","10.2","12.2","17.2","+2.1","2.0",10,2012
"2","4.3","10.2","16.5","+0.2","0.0",10,2012
"3","8.0","13.5","20.3","+3.7","0.0",10,2012
"4","8.6","14.5","21.4","+4.9","0.0",10,2012
"5","10.7","13.4","18.5","+4.0","0.0",10,2012
"6","10.6","12.8","16.5","+3.6","3.6",10,2012
"7","10.0","15.1","20.7","+6.1","0.0",10,2012
"8","10.2","15.4","21.5","+6.6","0.0",10,2012
"9","8.0","11.6","19.2","+3.1","18.4",10,2012
"10","5.8","8.6","13.2","+0.3","5.4",10,2012
"11","3.4","8.5","12.9","+0.4","0.0",10,2012
"12","7.3","8.4","10.7","+0.5","7.9",10,2012
"13","3.9","6.5","8.5","-1.2","11.2",10,2012
"14","0.0","5.9","12.3","-1.6","0.0",10,2012
"15","6.7","7.6","9.0","+0.4","23.9",10,2012
"16","8.0","11.5","16.4","+4.5","2.7",10,2012
"17","14.0","16.1","19.7","+9.3","2.7",10,2012
"18","12.0","13.0","17.4","+6.5","3.2",10,2012
"19","11.8","13.8","17.2","+7.5","0.0",10,2012
"20","8.6","12.3","18.6","+6.2","0.0",10,2012
"21","8.6","12.6","17.9","+6.8","0.0",10,2012
"22","7.5","10.2","15.1","+4.6","0.0",10,2012
"23","4.2","6.2","10.0","+0.9","0.5",10,2012
"24","2.3","3.6","5.2","-1.5","7.3",10,2012
"25","2.4","3.4","5.3","-1.4","0.0",10,2012
"26","3.1","5.6","10.7","+1.0","2.5",10,2012
"27","-0.8","2.7","5.9","-1.6","0.0",10,2012
"28","1.7","4.9","11.1","+0.8","2.3",10,2012
"29","4.2","11.7","15.2","+7.9","11.4",10,2012
"30","0.8","2.9","6.3","-0.6","27.2",10,2012
"31","3.2","8.5","13.0","+5.2","7.1",10,2012
