"day","temp_min","temp_avg","temp_max","temp_diff","precip_mm","month","year"
"1","12.2","16.6","22.2","+4.4","3.2",5,2013
"2","8.4","12.9","18.8","+0.5","10.3",5,2013
"3","5.0","13.5","19.4","+0.9","0.0",5,2013
"4","10.2","17.8","27.6","+5.0","0.0",5,2013
"5","12.8","21.3","27.9","+8.3","0.0",5,2013
"6","11.7","16.5","24.4","+3.3","0.0",5,2013
"7","5.3","12.9","18.4","-0.5","0.0",5,2013
"8","4.0","13.8","22.5","+0.2","0.0",5,2013
"9","11.0","18.6","25.6","+4.9","0.0",5,2013
"10","10.8","19.6","27.8","+5.7","0.0",5,2013
"11","13.7","21.6","29.9","+7.5","0.0",5,2013
"12","12.5","21.4","29.2","+7.1","0.0",5,2013
"13","11.8","21.8","29.0","+7.4","0.0",5,2013
"14","17.4","22.8","29.5","+8.2","0.0",5,2013
"15","15.6","24.5","31.8","+9.7","0.0",5,2013
"16","16.6","25.1","31.1","+10.2","0.0",5,2013
"17","16.5","25.4","32.5","+10.3","0.0",5,2013
"18","18.6","24.3","31.5","+9.1","0.0",5,2013
"19","15.8","21.4","29.5","+6.0","0.0",5,2013
"20","13.8","19.5","27.0","+4.0","26.2",5,2013
"21","15.6","20.8","27.7","+5.1","2.0",5,2013
"22","15.4","18.9","24.7","+3.1","4.4",5,2013
"23","14.6","19.9","27.0","+4.0","5.8",5,2013
"24","18.9","23.0","27.3","+6.9","0.0",5,2013
"25","16.9","20.3","26.7","+4.1","1.3",5,2013
"26","14.2","18.4","23.8","+2.1","0.1",5,2013
"27","14.5","19.0","23.8","+2.5","0.0",5,2013
"28","15.5","17.5","21.3","+0.9","10.2",5,2013
"29","12.4","18.0","22.4","+1.3","0.0",5,2013
"30","11.3","18.2","24.5","+1.4","0.0",5,2013
"31","12.3","19.8","25.1","+2.9","0.0",5,2013
