"day","temp_min","temp_avg","temp_max","temp_diff","precip_mm","month","year"
"1","14.5","20.3","26.0","-0.4","0.0",8,2013
"2","15.4","20.7","26.0","+0.1","0.0",8,2013
"3","13.5","18.4","24.2","-2.2","0.6",8,2013
"4","14.5","17.9","21.5","-2.6","50.0",8,2013
"5","17.2","19.0","22.6","-1.5","11.7",8,2013
"6","16.0","19.8","26.7","-0.6","1.0",8,2013
"7","15.5","21.8","27.5","+1.4","0.0",8,2013
"8","14.0","20.4","25.5","+0.1","0.0",8,2013
"9","14.6","21.0","27.2","+0.8","0.0",8,2013
"10","14.1","23.2","28.7","+3.1","0.0",8,2013
"11","17.0","24.4","30.5","+4.4","0.0",8,2013
"12","16.1","24.5","32.1","+4.6","0.0",8,2013
"13","18.8","24.3","34.0","+4.5","0.0",8,2013
"14","17.6","24.7","32.5","+5.0","0.0",8,2013
"15","18.0","24.1","31.8","+4.5","0.0",8,2013
"16","15.0","19.5","27.4","0.0","1.0",8,2013
"17","14.0","19.8","25.0","+0.5","0.0",8,2013
"18","13.2","19.5","25.7","+0.3","0.0",8,2013
"19","13.6","19.5","25.8","+0.4","0.0",8,2013
"20","15.6","20.5","25.4","+1.6","0.0",8,2013
"21","11.5","19.8","26.2","+1.1","0.0",8,2013
"22","11.0","20.4","28.2","+1.8","0.0",8,2013
"23","10.0","21.4","29.5","+3.0","0.0",8,2013
"24","15.1","21.9","31.5","+3.7","0.0",8,2013
"25","14.9","22.2","29.0","+4.2","0.0",8,2013
"26","14.2","18.2","26.5","+0.4","4.0",8,2013
"27","11.6","15.8","20.8","-1.8","0.0",8,2013
"28","11.0","15.9","22.6","-1.5","0.0",8,2013
"29","14.0","18.1","22.1","+0.9","0.0",8,2013
"30","13.9","19.6","25.2","+2.6","0.4",8,2013
"31","14.0","17.2","23.4","+0.5","17.0",8,2013
