"day","temp_min","temp_avg","temp_max","temp_diff","precip_mm","month","year"
"1","6.9","10.5","15.3","-1.7","0.7",5,2016
"2","5.0","9.9","15.0","-2.5","0.0",5,2016
"3","5.5","11.8","18.5","-0.8","0.0",5,2016
"4","5.8","13.0","19.5","+0.2","0.0",5,2016
"5","7.2","12.9","19.5","-0.1","0.0",5,2016
"6","9.0","14.2","21.0","+1.0","3.0",5,2016
"7","10.0","16.2","23.2","+2.8","0.0",5,2016
"8","11.0","17.2","23.6","+3.6","1.0",5,2016
"9","8.9","17.6","24.6","+3.9","0.0",5,2016
"10","9.5","18.6","25.5","+4.7","0.0",5,2016
"11","11.2","18.5","26.1","+4.4","0.0",5,2016
"12","10.9","16.2","23.6","+1.9","0.0",5,2016
"13","10.2","12.9","16.2","-1.5","5.0",5,2016
"14","7.9","10.5","15.2","-4.1","3.0",5,2016
"15","11.3","12.6","17.0","-2.2","16.0",5,2016
"16","9.7","11.2","14.7","-3.7","1.0",5,2016
"17","11.3","13.7","17.1","-1.4","0.1",5,2016
"18","11.3","14.0","18.0","-1.2","2.7",5,2016
"19","12.4","13.9","18.0","-1.5","24.0",5,2016
"20","9.5","13.0","17.5","-2.5","6.4",5,2016
"21","8.8","11.2","15.1","-4.5","4.0",5,2016
"22","11.3","13.7","16.6","-2.1","0.1",5,2016
"23","9.3","14.0","20.4","-1.9","0.0",5,2016
"24","11.2","15.3","20.3","-0.8","0.3",5,2016
"25","9.7","17.3","24.6","+1.1","2.0",5,2016
"26","13.1","17.4","24.0","+1.1","0.0",5,2016
"27","15.6","18.2","23.0","+1.7","4.5",5,2016
"28","16.0","21.0","27.0","+4.4","0.0",5,2016
"29","17.4","21.6","26.7","+4.9","0.0",5,2016
"30","16.3","20.8","27.7","+4.0","0.0",5,2016
"31","17.4","20.6","24.3","+3.7","2.0",5,2016
