"day","temp_min","temp_avg","temp_max","temp_diff","precip_mm","month","year"
"1","-1.6","7.3","14.5","-4.8","0.0",5,2006
"2","2.6","10.5","19.3","-1.7","0.0",5,2006
"3","6.0","13.4","21.1","+1.0","0.0",5,2006
"4","5.5","15.2","23.1","+2.6","0.0",5,2006
"5","10.4","16.3","23.0","+3.5","0.0",5,2006
"6","10.0","16.2","22.0","+3.2","0.0",5,2006
"7","7.9","15.7","22.5","+2.6","0.0",5,2006
"8","5.3","13.3","21.9","0.0","0.0",5,2006
"9","8.5","12.0","17.8","-1.5","0.3",5,2006
"10","10.5","13.2","17.5","-0.5","1.3",5,2006
"11","9.3","11.6","16.8","-2.2","0.7",5,2006
"12","7.6","13.3","19.7","-0.7","0.0",5,2006
"13","5.8","12.7","20.1","-1.5","0.5",5,2006
"14","5.0","14.3","22.4","0.0","0.0",5,2006
"15","12.4","18.2","25.6","+3.7","0.0",5,2006
"16","9.5","13.9","21.4","-0.8","1.0",5,2006
"17","4.6","13.3","19.0","-1.5","0.0",5,2006
"18","7.5","15.7","21.6","+0.7","0.0",5,2006
"19","8.6","14.8","21.8","-0.3","0.0",5,2006
"20","15.0","16.9","21.2","+1.6","0.0",5,2006
"21","11.5","17.0","24.2","+1.5","1.2",5,2006
"22","16.2","18.5","21.2","+2.9","0.0",5,2006
"23","11.4","16.8","23.0","+1.0","0.0",5,2006
"24","12.8","19.8","27.5","+3.9","1.3",5,2006
"25","16.2","17.9","26.8","+1.8","13.1",5,2006
"26","10.3","15.1","19.2","-1.1","4.0",5,2006
"27","10.1","14.5","20.1","-1.9","0.0",5,2006
"28","5.8","12.7","17.8","-3.8","0.0",5,2006
"29","7.2","12.8","19.0","-3.8","2.5",5,2006
"30","9.1","12.0","16.7","-4.8","0.4",5,2006
"31","10.8","16.7","26.9","-0.2","0.0",5,2006
