"day","temp_min","temp_avg","temp_max","temp_diff","precip_mm","month","year"
"1","5.4","10.2","17.1","-6.9","0.0",6,2018
"2","4.5","13.4","22.2","-3.8","0.0",6,2018
"3","13.8","19.2","24.3","+1.9","0.0",6,2018
"4","12.4","19.3","26.0","+1.9","0.6",6,2018
"5","16.4","20.6","28.0","+3.1","4.0",6,2018
"6","6.9","12.5","17.0","-5.1","1.0",6,2018
"7","6.8","11.5","17.0","-6.2","4.0",6,2018
"8","6.0","13.3","21.2","-4.5","0.0",6,2018
"9","12.8","15.5","20.6","-2.4","0.0",6,2018
"10","5.8","13.1","19.0","-4.9","0.0",6,2018
"11","11.2","15.6","21.6","-2.5","0.0",6,2018
"12","12.4","19.0","25.5","+0.8","0.0",6,2018
"13","14.6","19.0","24.2","+0.7","3.0",6,2018
"14","14.1","20.2","25.0","+1.8","0.0",6,2018
"15","14.4","19.4","24.6","+0.9","0.0",6,2018
"16","12.3","18.5","23.9","-0.1","0.0",6,2018
"17","11.4","19.1","24.8","+0.4","0.0",6,2018
"18","11.0","20.1","28.4","+1.3","0.0",6,2018
"19","14.8","22.2","28.5","+3.3","0.0",6,2018
"20","19.0","23.6","28.6","+4.6","0.0",6,2018
"21","14.3","21.5","27.6","+2.5","0.0",6,2018
"22","13.8","23.7","31.5","+4.6","0.0",6,2018
"23","16.0","26.1","33.5","+6.9","0.0",6,2018
"24","17.6","23.9","32.5","+4.6","8.0",6,2018
"25","11.2","17.2","24.3","-2.2","1.0",6,2018
"26","14.2","19.4","24.8","-0.1","0.0",6,2018
"27","17.8","23.3","30.2","+3.8","0.0",6,2018
"28","18.4","24.6","29.6","+5.0","0.0",6,2018
"29","17.5","22.9","28.3","+3.2","0.0",6,2018
"30","18.8","22.5","26.6","+2.7","13.0",6,2018
