"day","temp_min","temp_avg","temp_max","temp_diff","precip_mm","month","year"
"1","11.3","16.3","23.2","+4.2","0.0",5,2001
"2","8.0","16.3","23.5","+4.1","0.0",5,2001
"3","11.7","16.8","23.5","+4.4","0.0",5,2001
"4","6.8","13.3","19.7","+0.7","0.0",5,2001
"5","8.5","14.9","21.3","+2.1","0.0",5,2001
"6","7.4","15.9","23.2","+2.9","0.0",5,2001
"7","12.0","18.1","24.2","+5.0","0.0",5,2001
"8","10.4","14.7","22.4","+1.4","0.0",5,2001
"9","6.1","10.0","13.7","-3.5","0.0",5,2001
"10","9.0","13.8","20.0","+0.1","0.0",5,2001
"11","10.1","14.8","19.3","+1.0","0.1",5,2001
"12","9.2","13.6","18.9","-0.4","0.0",5,2001
"13","9.5","11.5","16.6","-2.7","6.4",5,2001
"14","4.3","8.0","13.8","-6.3","0.0",5,2001
"15","4.2","11.4","18.9","-3.1","0.0",5,2001
"16","10.0","16.6","23.2","+1.9","0.0",5,2001
"17","12.1","18.4","25.4","+3.6","0.0",5,2001
"18","14.1","20.0","25.3","+5.0","0.0",5,2001
"19","14.9","20.2","26.7","+5.1","0.0",5,2001
"20","14.8","18.3","24.7","+3.0","20.6",5,2001
"21","8.5","13.2","19.7","-2.3","6.9",5,2001
"22","9.7","12.3","16.2","-3.3","0.0",5,2001
"23","6.8","10.4","14.8","-5.4","0.0",5,2001
"24","5.0","10.4","15.3","-5.5","0.0",5,2001
"25","7.2","13.7","22.9","-2.4","0.0",5,2001
"26","7.1","11.9","18.4","-4.3","1.2",5,2001
"27","3.2","9.3","15.1","-7.1","0.0",5,2001
"28","9.7","13.4","18.2","-3.1","0.1",5,2001
"29","11.3","14.6","19.3","-2.0","2.0",5,2001
"30","10.7","12.9","18.3","-3.9","0.0",5,2001
"31","7.5","10.2","14.9","-6.7","0.0",5,2001
