"day","temp_min","temp_avg","temp_max","temp_diff","precip_mm","month","year"
"1","0.8","3.0","6.5","+8.5","0.0",3,2008
"2","1.5","4.5","6.6","+9.9","7.0",3,2008
"3","1.0","3.4","6.1","+8.6","0.4",3,2008
"4","1.2","3.2","5.4","+8.2","2.2",3,2008
"5","-0.2","1.4","5.1","+6.2","2.4",3,2008
"6","-3.0","0.2","4.1","+4.8","0.0",3,2008
"7","-1.5","1.9","5.4","+6.3","0.0",3,2008
"8","1.5","4.0","7.1","+8.1","0.0",3,2008
"9","-2.0","2.5","7.5","+6.4","0.0",3,2008
"10","-0.4","3.3","7.3","+7.0","0.0",3,2008
"11","0.5","1.0","2.9","+4.4","1.3",3,2008
"12","0.6","2.2","5.0","+5.4","0.0",3,2008
"13","4.1","5.1","6.4","+8.0","0.0",3,2008
"14","2.9","4.9","6.9","+7.5","0.4",3,2008
"15","3.2","4.3","6.5","+6.7","15.7",3,2008
"16","0.0","2.7","6.5","+4.8","0.6",3,2008
"17","-0.5","2.4","5.7","+4.2","0.3",3,2008
"18","2.7","6.4","11.7","+7.9","10.3",3,2008
"19","0.4","5.4","10.0","+6.6","3.6",3,2008
"20","-1.2","1.2","7.3","+2.1","0.0",3,2008
"21","-2.0","0.8","3.8","+1.4","1.2",3,2008
"22","-3.2","1.2","5.0","+1.4","2.1",3,2008
"23","0.5","4.0","9.6","+3.9","0.0",3,2008
"24","6.2","8.4","11.9","+8.0","1.0",3,2008
"25","8.8","12.4","17.5","+11.6","0.0",3,2008
"26","3.1","6.9","16.8","+5.8","0.0",3,2008
"27","0.0","3.6","7.6","+2.1","1.7",3,2008
"28","-1.2","3.5","8.5","+1.6","0.0",3,2008
"29","2.6","6.6","11.8","+4.4","0.0",3,2008
"30","1.5","7.3","11.7","+4.7","0.0",3,2008
"31","0.2","5.2","10.0","+2.2","0.0",3,2008
