"day","temp_min","temp_avg","temp_max","temp_diff","precip_mm","month","year"
"1","16.6","20.7","25.8","+4.8","0.0",9,2009
"2","15.0","20.6","26.2","+4.9","0.0",9,2009
"3","14.9","20.2","26.3","+4.7","0.0",9,2009
"4","17.2","20.6","24.3","+5.3","0.0",9,2009
"5","12.8","20.1","26.8","+5.0","0.0",9,2009
"6","9.5","18.3","26.7","+3.5","0.0",9,2009
"7","12.0","20.7","28.1","+6.1","0.0",9,2009
"8","13.5","21.0","28.3","+6.6","0.0",9,2009
"9","9.5","19.6","28.6","+5.4","0.0",9,2009
"10","11.0","20.9","28.5","+6.9","0.0",9,2009
"11","13.6","18.9","25.1","+5.1","0.0",9,2009
"12","15.0","18.0","22.7","+4.5","0.7",9,2009
"13","12.5","17.3","23.0","+4.0","0.0",9,2009
"14","9.1","17.7","26.2","+4.6","0.0",9,2009
"15","14.8","18.7","25.2","+5.8","0.6",9,2009
"16","10.5","16.3","22.3","+3.6","0.0",9,2009
"17","6.5","15.2","23.5","+2.7","0.0",9,2009
"18","13.4","16.1","21.2","+3.8","3.8",9,2009
"19","6.6","10.8","16.0","-1.2","0.0",9,2009
"20","1.0","9.3","17.2","-2.5","0.0",9,2009
"21","10.5","13.9","18.2","+2.3","0.0",9,2009
"22","13.6","16.4","21.0","+5.0","0.0",9,2009
"23","9.7","14.9","19.6","+3.7","0.0",9,2009
"24","13.7","16.9","21.0","+5.9","0.0",9,2009
"25","9.8","14.1","18.6","+3.3","0.0",9,2009
"26","7.6","9.5","15.2","-1.0","0.0",9,2009
"27","4.2","10.3","17.6","0.0","0.0",9,2009
"28","10.5","13.6","16.7","+3.5","0.0",9,2009
"29","12.5","16.7","22.6","+6.8","0.0",9,2009
"30","7.5","10.9","20.2","+1.2","2.1",9,2009
