"day","temp_min","temp_avg","temp_max","temp_diff","precip_mm","month","year"
"1","-11.8","-8.2","-5.4","+0.3","0.7",3,2001
"2","-12.3","-7.8","-3.5","+0.5","0.0",3,2001
"3","-7.7","-3.7","-1.2","+4.4","1.5",3,2001
"4","-1.9","-0.5","1.2","+7.3","0.0",3,2001
"5","-0.5","0.2","0.6","+7.8","2.0",3,2001
"6","0.2","1.1","2.2","+8.5","14.2",3,2001
"7","-7.0","-3.8","0.4","+3.4","4.5",3,2001
"8","-8.6","-5.7","-2.8","+1.2","0.9",3,2001
"9","-9.2","-7.5","-3.6","-0.8","0.4",3,2001
"10","-14.4","-8.9","-3.0","-2.5","0.0",3,2001
"11","-4.5","-3.0","-1.2","+3.2","5.1",3,2001
"12","-1.6","0.3","2.3","+6.2","0.4",3,2001
"13","1.6","2.5","3.4","+8.1","0.6",3,2001
"14","1.1","3.0","5.1","+8.3","0.0",3,2001
"15","-1.5","1.6","5.1","+6.7","0.0",3,2001
"16","-2.5","0.6","3.8","+5.4","0.0",3,2001
"17","-2.6","0.1","2.0","+4.6","2.0",3,2001
"18","-1.4","0.1","1.1","+4.3","2.1",3,2001
"19","-6.6","-2.3","1.3","+1.6","0.0",3,2001
"20","-7.0","-3.0","-0.4","+0.6","1.1",3,2001
"21","-7.6","-3.2","1.5","+0.1","3.4",3,2001
"22","-1.9","-0.2","1.3","+2.8","1.7",3,2001
"23","-5.1","-3.3","-1.1","-0.6","0.0",3,2001
"24","-8.7","-4.6","0.2","-2.2","0.0",3,2001
"25","-8.7","-4.3","0.7","-2.3","0.0",3,2001
"26","-10.0","-5.0","0.1","-3.3","6.1",3,2001
"27","-3.6","-2.6","0.0","-1.2","7.1",3,2001
"28","-4.5","-3.5","-2.5","-2.5","4.1",3,2001
"29","-7.4","-5.4","-3.2","-4.7","0.4",3,2001
"30","-7.4","-6.2","-4.5","-5.9","1.8",3,2001
"31","-13.1","-7.6","-1.5","-7.6","0.0",3,2001
