"day","temp_min","temp_avg","temp_max","temp_diff","precip_mm","month","year"
"1","16.0","21.5","27.1","+7.1","0.0",9,2002
"2","17.5","21.6","26.7","+7.4","0.0",9,2002
"3","11.9","17.9","23.2","+4.0","0.0",9,2002
"4","15.0","18.1","22.2","+4.4","0.0",9,2002
"5","8.7","14.6","20.2","+1.1","0.0",9,2002
"6","8.0","14.2","22.8","+0.9","0.0",9,2002
"7","11.4","15.5","20.7","+2.4","0.0",9,2002
"8","14.8","17.4","22.7","+4.5","0.0",9,2002
"9","14.5","18.9","27.0","+6.2","0.0",9,2002
"10","14.5","18.2","24.6","+5.8","0.0",9,2002
"11","10.9","13.5","21.6","+1.3","4.9",9,2002
"12","4.9","8.0","11.7","-4.0","4.7",9,2002
"13","2.1","7.9","15.7","-3.9","0.0",9,2002
"14","5.0","10.7","17.6","-0.9","0.0",9,2002
"15","7.8","12.5","18.7","+1.2","0.0",9,2002
"16","9.8","13.6","16.5","+2.5","3.1",9,2002
"17","9.0","12.3","14.7","+1.4","1.6",9,2002
"18","11.7","13.4","17.3","+2.7","4.8",9,2002
"19","10.0","12.1","15.2","+1.7","0.0",9,2002
"20","8.8","11.3","14.8","+1.1","1.4",9,2002
"21","7.3","7.9","10.6","-2.1","0.0",9,2002
"22","1.6","5.5","10.8","-4.3","9.8",9,2002
"23","10.0","11.7","13.3","+2.2","6.1",9,2002
"24","9.8","13.7","19.7","+4.4","3.5",9,2002
"25","2.6","6.2","10.4","-2.9","0.0",9,2002
"26","3.1","7.0","11.1","-1.9","0.0",9,2002
"27","7.5","10.2","14.2","+1.6","0.0",9,2002
"28","5.6","7.6","11.2","-0.8","18.0",9,2002
"29","4.4","8.7","13.5","+0.5","2.4",9,2002
"30","4.5","7.2","10.5","-0.7","0.4",9,2002
