"day","temp_min","temp_avg","temp_max","temp_diff","precip_mm","month","year"
"1","-4.4","-3.6","-3.0","+8.3","1.3",2,2001
"2","-6.3","-5.5","-3.6","+6.4","4.2",2,2001
"3","-7.7","-5.8","-4.5","+6.1","7.8",2,2001
"4","-10.2","-8.8","-7.4","+3.0","0.0",2,2001
"5","-17.9","-14.4","-10.0","-2.6","0.0",2,2001
"6","-19.9","-17.9","-13.4","-6.2","0.0",2,2001
"7","-23.9","-20.3","-15.4","-8.7","0.0",2,2001
"8","-24.5","-21.0","-16.6","-9.5","0.0",2,2001
"9","-16.7","-12.3","-7.7","-0.8","4.3",2,2001
"10","-8.4","-2.8","0.0","+8.6","0.0",2,2001
"11","-5.1","-1.8","0.6","+9.5","4.0",2,2001
"12","-13.0","-10.0","-5.0","+1.2","0.2",2,2001
"13","-13.7","-7.3","-3.8","+3.8","6.1",2,2001
"14","-12.9","-8.8","-4.8","+2.2","4.9",2,2001
"15","-16.8","-13.2","-6.9","-2.4","3.1",2,2001
"16","-7.1","-0.8","0.2","+9.9","7.5",2,2001
"17","-16.9","-11.2","0.2","-0.6","4.2",2,2001
"18","-11.3","-3.7","-2.0","+6.8","1.1",2,2001
"19","-6.1","-4.4","-3.3","+5.9","4.3",2,2001
"20","-8.9","-6.4","-5.5","+3.8","6.7",2,2001
"21","-15.4","-10.8","-3.8","-0.8","3.4",2,2001
"22","-12.8","-10.2","-8.0","-0.4","1.9",2,2001
"23","-16.6","-12.0","-7.8","-2.3","0.0",2,2001
"24","-8.7","-3.9","-0.4","+5.6","0.6",2,2001
"25","-8.5","-5.5","-3.2","+3.8","0.2",2,2001
"26","-14.6","-11.7","-8.4","-2.6","0.0",2,2001
"27","-17.5","-14.1","-9.0","-5.2","0.0",2,2001
"28","-13.3","-9.3","-5.9","-0.6","3.9",2,2001
"29","","","","","",2,2001
