"day","temp_min","temp_avg","temp_max","temp_diff","precip_mm","month","year"
"1","-9.9","-9.1","-8.4","-2.4","1.0",12,2014
"2","-19.2","-15.4","-8.5","-8.5","0.0",12,2014
"3","-17.9","-15.2","-10.7","-8.1","0.9",12,2014
"4","-10.6","-3.3","-1.4","+3.9","4.0",12,2014
"5","-11.7","-5.2","-0.5","+2.2","0.0",12,2014
"6","-20.9","-16.6","-11.7","-9.1","0.0",12,2014
"7","-14.2","-5.6","-2.3","+2.1","0.2",12,2014
"8","-10.2","-6.4","-2.3","+1.4","0.0",12,2014
"9","-12.0","-9.6","-6.9","-1.7","0.0",12,2014
"10","-6.9","-4.9","-2.6","+3.2","3.5",12,2014
"11","-5.8","-3.0","-1.3","+5.2","4.0",12,2014
"12","-6.9","-5.4","-3.4","+2.9","2.0",12,2014
"13","-4.1","-0.4","1.4","+8.0","8.0",12,2014
"14","-3.0","-1.1","0.8","+7.5","0.0",12,2014
"15","-0.2","0.5","1.2","+9.2","0.0",12,2014
"16","-3.7","-1.7","0.5","+7.1","2.0",12,2014
"17","-5.1","-3.2","-0.7","+5.7","0.0",12,2014
"18","-5.7","-4.0","-2.7","+5.0","2.0",12,2014
"19","-5.2","-4.8","-3.8","+4.3","0.0",12,2014
"20","-6.2","-2.6","0.4","+6.6","1.7",12,2014
"21","0.0","0.6","1.8","+9.8","9.6",12,2014
"22","-1.5","-0.1","0.9","+9.2","4.2",12,2014
"23","-8.2","-4.8","0.1","+4.6","0.6",12,2014
"24","-4.6","-2.6","-2.0","+6.9","13.0",12,2014
"25","-8.4","-4.8","-2.7","+4.7","3.3",12,2014
"26","-13.6","-10.9","-8.4","-1.3","0.4",12,2014
"27","-14.6","-13.1","-11.6","-3.4","0.4",12,2014
"28","-15.4","-12.2","-9.8","-2.5","0.0",12,2014
"29","-9.7","-7.8","-6.2","+2.0","15.0",12,2014
"30","-16.0","-14.2","-9.3","-4.4","0.0",12,2014
"31","-20.3","-18.5","-15.4","-8.7","0.0",12,2014
