"day","temp_min","temp_avg","temp_max","temp_diff","precip_mm","month","year"
"1","18.5","22.9","29.2","+6.8","0.5",6,2004
"2","12.0","14.8","21.7","-1.5","3.2",6,2004
"3","6.1","8.3","12.7","-8.1","19.6",6,2004
"4","4.6","7.6","10.4","-9.0","0.0",6,2004
"5","6.5","11.6","17.5","-5.1","0.3",6,2004
"6","10.1","14.7","20.6","-2.1","0.8",6,2004
"7","10.1","17.3","23.7","+0.3","0.0",6,2004
"8","12.6","17.3","23.6","+0.2","1.7",6,2004
"9","13.5","18.4","23.3","+1.2","0.0",6,2004
"10","14.5","19.7","24.9","+2.3","0.0",6,2004
"11","14.2","17.0","22.7","-0.5","4.7",6,2004
"12","9.4","12.1","17.7","-5.5","0.0",6,2004
"13","8.6","11.1","17.4","-6.6","7.0",6,2004
"14","9.6","13.2","18.3","-4.6","3.8",6,2004
"15","8.6","13.5","18.8","-4.4","1.3",6,2004
"16","9.6","13.4","18.7","-4.7","1.6",6,2004
"17","14.4","17.2","21.2","-1.0","1.1",6,2004
"18","11.8","14.4","20.6","-3.9","10.9",6,2004
"19","10.0","14.5","20.1","-3.9","0.0",6,2004
"20","15.0","16.5","19.6","-2.0","0.3",6,2004
"21","10.5","17.9","24.6","-0.7","0.0",6,2004
"22","13.6","20.7","25.2","+2.0","0.0",6,2004
"23","17.0","22.2","27.0","+3.5","0.0",6,2004
"24","20.4","22.5","26.1","+3.7","0.0",6,2004
"25","18.4","21.3","26.1","+2.4","0.0",6,2004
"26","18.4","24.4","31.0","+5.4","0.0",6,2004
"27","20.7","23.5","28.3","+4.4","0.0",6,2004
"28","17.5","21.8","25.5","+2.6","0.0",6,2004
"29","19.5","23.2","27.6","+4.0","0.0",6,2004
"30","18.0","20.0","25.5","+0.7","8.4",6,2004
