"day","temp_min","temp_avg","temp_max","temp_diff","precip_mm","month","year"
"1","-5.5","-1.5","4.4","-1.9","0.0",4,2001
"2","-0.5","2.8","5.5","+2.1","0.0",4,2001
"3","0.2","2.0","4.9","+0.9","4.6",4,2001
"4","0.2","3.0","6.0","+1.6","0.0",4,2001
"5","3.0","6.3","10.0","+4.5","0.0",4,2001
"6","-0.1","3.2","8.4","+1.1","0.0",4,2001
"7","-0.6","1.1","3.8","-1.3","0.8",4,2001
"8","1.6","4.0","6.5","+1.2","2.9",4,2001
"9","2.6","5.1","8.9","+2.0","0.0",4,2001
"10","1.1","3.6","6.4","+0.2","0.0",4,2001
"11","-0.6","3.6","7.8","-0.2","0.0",4,2001
"12","3.0","6.3","10.3","+2.2","0.0",4,2001
"13","1.2","7.2","11.5","+2.8","0.0",4,2001
"14","2.5","7.5","12.6","+2.8","0.0",4,2001
"15","3.3","7.3","12.0","+2.2","0.0",4,2001
"16","3.4","8.9","14.8","+3.5","0.0",4,2001
"17","7.0","10.2","15.1","+4.5","0.0",4,2001
"18","3.6","9.1","14.0","+3.1","0.0",4,2001
"19","6.4","10.7","16.1","+4.4","0.0",4,2001
"20","6.3","12.0","18.4","+5.4","0.0",4,2001
"21","7.5","14.0","20.7","+7.1","0.0",4,2001
"22","9.0","13.5","18.2","+6.3","0.0",4,2001
"23","8.3","14.3","20.1","+6.8","0.0",4,2001
"24","9.9","16.6","21.8","+8.8","0.0",4,2001
"25","12.0","18.5","23.6","+10.5","0.0",4,2001
"26","11.5","19.0","24.7","+10.7","0.0",4,2001
"27","14.9","19.5","24.3","+10.9","0.0",4,2001
"28","13.2","17.9","22.3","+9.0","0.0",4,2001
"29","9.6","17.5","23.3","+8.3","0.0",4,2001
"30","12.5","19.3","24.8","+9.9","0.0",4,2001
