"day","temp_min","temp_avg","temp_max","temp_diff","precip_mm","month","year"
"1","1.0","3.5","7.3","+3.1","0.0",4,2003
"2","0.0","2.2","5.7","+1.5","0.0",4,2003
"3","0.1","0.9","3.2","-0.2","3.5",4,2003
"4","0.3","1.7","4.7","+0.3","1.1",4,2003
"5","-1.5","1.6","5.9","-0.2","0.0",4,2003
"6","0.3","2.8","6.6","+0.7","0.0",4,2003
"7","0.6","2.3","5.4","-0.1","1.1",4,2003
"8","-0.1","3.6","7.7","+0.8","0.0",4,2003
"9","2.5","6.0","11.4","+2.9","0.0",4,2003
"10","4.0","6.8","10.9","+3.4","0.0",4,2003
"11","4.1","6.9","10.6","+3.1","0.0",4,2003
"12","4.5","6.1","8.6","+2.0","0.0",4,2003
"13","4.0","9.4","16.0","+5.0","0.0",4,2003
"14","1.2","5.8","12.4","+1.1","0.0",4,2003
"15","0.6","5.3","9.3","+0.2","0.0",4,2003
"16","0.7","6.0","11.4","+0.6","0.0",4,2003
"17","1.6","6.4","11.4","+0.7","0.0",4,2003
"18","2.0","7.4","12.8","+1.4","0.0",4,2003
"19","3.6","9.0","15.1","+2.7","0.0",4,2003
"20","4.5","9.2","13.8","+2.6","0.0",4,2003
"21","2.2","9.8","17.2","+2.9","0.0",4,2003
"22","5.2","11.6","17.9","+4.4","0.0",4,2003
"23","9.0","12.8","18.2","+5.3","0.0",4,2003
"24","9.7","13.0","17.0","+5.2","0.0",4,2003
"25","3.4","8.7","14.9","+0.7","11.8",4,2003
"26","-0.4","1.4","3.7","-6.9","0.0",4,2003
"27","-3.4","-1.2","1.5","-9.8","0.0",4,2003
"28","-3.0","0.3","5.8","-8.6","0.0",4,2003
"29","0.5","2.5","5.8","-6.7","4.0",4,2003
"30","3.6","6.8","11.9","-2.6","3.6",4,2003
