"day","temp_min","temp_avg","temp_max","temp_diff","precip_mm","month","year"
"1","10.9","15.9","21.7","+6.8","0.0",10,2005
"2","7.0","14.8","21.0","+6.0","0.0",10,2005
"3","6.1","14.5","21.7","+5.9","0.0",10,2005
"4","8.5","14.3","22.0","+6.0","0.0",10,2005
"5","5.5","11.4","19.0","+3.4","0.0",10,2005
"6","8.4","12.7","18.7","+5.0","0.0",10,2005
"7","7.2","9.7","14.0","+2.2","0.0",10,2005
"8","6.0","9.4","13.3","+2.2","0.0",10,2005
"9","3.7","8.4","15.0","+1.5","0.0",10,2005
"10","4.3","10.3","15.8","+3.6","0.0",10,2005
"11","3.9","9.3","14.6","+2.9","0.0",10,2005
"12","2.6","9.3","15.2","+3.2","0.0",10,2005
"13","6.4","10.8","17.4","+5.0","0.0",10,2005
"14","5.5","10.8","17.5","+5.2","0.0",10,2005
"15","4.0","10.4","17.0","+5.1","0.0",10,2005
"16","6.8","10.3","15.5","+5.3","0.0",10,2005
"17","8.3","12.6","18.7","+7.9","0.6",10,2005
"18","9.4","12.5","16.0","+8.0","0.0",10,2005
"19","6.2","9.3","12.6","+5.1","0.0",10,2005
"20","1.0","3.6","10.9","-0.3","0.0",10,2005
"21","-3.2","-0.1","4.6","-3.7","0.0",10,2005
"22","-3.5","2.1","8.9","-1.3","0.0",10,2005
"23","2.0","5.5","10.6","+2.4","0.0",10,2005
"24","8.1","10.7","14.4","+7.9","0.0",10,2005
"25","5.5","9.7","13.5","+7.2","8.5",10,2005
"26","-1.0","0.8","5.5","-1.5","0.8",10,2005
"27","-1.3","0.8","2.8","-1.2","6.4",10,2005
"28","-4.2","-1.8","2.1","-3.5","11.3",10,2005
"29","-6.4","-5.1","-3.0","-6.5","0.0",10,2005
"30","-5.0","0.5","8.4","-0.6","0.0",10,2005
"31","-1.6","3.6","8.0","+2.7","0.0",10,2005
