"day","temp_min","temp_avg","temp_max","temp_diff","precip_mm","month","year"
"1","18.6","22.6","27.6","+2.2","0.0",8,2009
"2","19.0","22.7","27.2","+2.4","0.0",8,2009
"3","15.8","21.2","27.7","+1.0","0.3",8,2009
"4","15.5","22.0","28.9","+1.9","0.0",8,2009
"5","17.3","20.9","26.5","+0.9","3.5",8,2009
"6","13.7","17.2","21.6","-2.7","8.0",8,2009
"7","11.5","15.6","19.4","-4.2","0.0",8,2009
"8","10.7","14.3","18.9","-5.4","0.0",8,2009
"9","8.7","13.4","16.8","-6.2","0.0",8,2009
"10","9.3","14.6","21.3","-4.9","0.0",8,2009
"11","12.9","19.9","27.6","+0.5","0.0",8,2009
"12","15.5","21.5","28.4","+2.2","0.0",8,2009
"13","17.2","20.2","25.2","+1.1","2.8",8,2009
"14","15.0","17.6","22.0","-1.4","6.8",8,2009
"15","16.8","20.3","24.4","+1.4","0.3",8,2009
"16","14.0","18.1","22.7","-0.7","0.0",8,2009
"17","13.0","18.0","24.4","-0.6","0.0",8,2009
"18","14.4","21.3","30.0","+2.8","0.0",8,2009
"19","15.4","23.1","31.6","+4.8","0.0",8,2009
"20","19.3","22.9","28.9","+4.7","0.0",8,2009
"21","15.7","19.6","26.5","+1.6","9.5",8,2009
"22","14.5","17.3","26.7","-0.6","13.9",8,2009
"23","14.0","16.8","20.9","-0.9","0.0",8,2009
"24","13.4","16.3","20.5","-1.2","1.5",8,2009
"25","8.4","15.4","21.4","-2.0","0.0",8,2009
"26","9.0","15.7","22.5","-1.5","0.0",8,2009
"27","14.8","18.5","24.3","+1.5","8.8",8,2009
"28","14.3","17.5","22.3","+0.6","0.0",8,2009
"29","13.7","18.2","23.5","+1.5","0.3",8,2009
"30","14.8","18.4","21.8","+1.9","0.3",8,2009
"31","12.2","17.8","23.1","+1.5","0.0",8,2009
