"day","temp_min","temp_avg","temp_max","temp_diff","precip_mm","month","year"
"1","11.0","18.2","23.5","-2.2","0.0",8,2008
"2","13.8","18.0","24.4","-2.3","0.3",8,2008
"3","14.5","19.5","25.5","-0.7","0.4",8,2008
"4","18.4","21.2","27.6","+1.1","0.0",8,2008
"5","16.2","20.6","24.6","+0.6","0.4",8,2008
"6","17.6","20.6","23.6","+0.7","0.4",8,2008
"7","14.1","17.5","20.5","-2.3","0.0",8,2008
"8","9.5","11.8","14.8","-7.9","0.7",8,2008
"9","9.2","15.0","20.5","-4.6","0.0",8,2008
"10","11.5","18.4","26.2","-1.1","0.0",8,2008
"11","13.0","22.3","30.5","+2.9","0.0",8,2008
"12","13.5","23.3","31.8","+4.0","0.0",8,2008
"13","14.4","24.5","33.1","+5.4","0.0",8,2008
"14","16.6","25.4","34.0","+6.4","0.0",8,2008
"15","17.5","25.3","33.8","+6.4","0.0",8,2008
"16","19.0","26.4","35.0","+7.6","0.0",8,2008
"17","23.5","27.5","32.7","+8.9","0.0",8,2008
"18","20.4","26.1","32.0","+7.6","0.0",8,2008
"19","19.3","26.2","32.8","+7.9","0.0",8,2008
"20","22.0","27.6","36.4","+9.4","0.0",8,2008
"21","19.9","24.2","32.4","+6.2","0.0",8,2008
"22","14.8","21.7","27.6","+3.8","0.0",8,2008
"23","16.1","21.0","25.5","+3.3","0.0",8,2008
"24","13.6","20.0","27.0","+2.5","0.0",8,2008
"25","15.3","22.2","28.7","+4.8","0.0",8,2008
"26","16.0","24.1","31.2","+6.9","0.0",8,2008
"27","15.9","20.3","29.6","+3.3","0.0",8,2008
"28","15.0","17.0","19.7","+0.1","0.0",8,2008
"29","13.0","18.5","25.8","+1.8","0.0",8,2008
"30","19.2","23.1","29.9","+6.6","0.0",8,2008
"31","14.0","19.3","24.1","+3.0","2.0",8,2008
