"day","temp_min","temp_avg","temp_max","temp_diff","precip_mm","month","year"
"1","-2.9","-1.5","-0.4","+4.6","0.0",12,2015
"2","-1.7","-0.4","0.7","+5.9","7.0",12,2015
"3","-2.1","-0.9","0.2","+5.6","0.0",12,2015
"4","-3.0","-2.5","-2.1","+4.1","0.0",12,2015
"5","-2.7","-0.8","0.0","+6.0","1.0",12,2015
"6","-1.3","0.5","1.8","+7.5","1.0",12,2015
"7","0.9","1.6","2.7","+8.8","0.0",12,2015
"8","1.3","2.5","3.2","+9.8","0.4",12,2015
"9","-1.4","0.4","1.5","+7.9","0.0",12,2015
"10","-1.7","0.2","2.6","+7.8","0.0",12,2015
"11","-0.9","-0.2","0.9","+7.6","0.0",12,2015
"12","-3.9","-2.6","-0.9","+5.3","0.0",12,2015
"13","-1.5","-0.3","0.7","+7.8","4.0",12,2015
"14","-1.9","-0.7","0.9","+7.5","0.0",12,2015
"15","-5.4","-3.3","-1.4","+5.0","6.0",12,2015
"16","-5.4","-3.8","-2.3","+4.6","10.0",12,2015
"17","-10.3","-7.7","-5.2","+0.8","0.2",12,2015
"18","-10.7","-10.1","-8.9","-1.5","0.2",12,2015
"19","-20.0","-15.5","-10.7","-6.8","0.2",12,2015
"20","-14.8","-8.9","-5.9","-0.1","9.0",12,2015
"21","-5.9","-3.3","-1.3","+5.6","0.4",12,2015
"22","-1.4","1.2","2.0","+10.2","11.0",12,2015
"23","0.8","1.5","2.3","+10.6","5.0",12,2015
"24","0.0","1.2","2.1","+10.4","4.6",12,2015
"25","-2.1","-0.4","0.4","+8.8","5.0",12,2015
"26","-4.7","-3.9","-2.1","+5.4","1.2",12,2015
"27","-4.1","-0.1","1.1","+9.2","2.0",12,2015
"28","-5.2","-4.0","-0.6","+5.4","0.2",12,2015
"29","-6.9","-4.3","-2.5","+5.1","0.3",12,2015
"30","-12.7","-9.1","-6.9","+0.4","0.5",12,2015
"31","-17.4","-16.4","-12.7","-6.9","0.2",12,2015
