"day","temp_min","temp_avg","temp_max","temp_diff","precip_mm","month","year"
"1","-7.2","-5.5","-3.9","+4.9","0.0",2,2013
"2","-14.9","-10.7","-6.6","-0.3","0.3",2,2013
"3","-8.0","-5.4","-1.4","+5.0","0.2",2,2013
"4","-2.2","-1.3","0.2","+9.1","5.5",2,2013
"5","-2.6","0.2","1.4","+10.6","8.0",2,2013
"6","-9.0","-4.2","-0.4","+6.2","0.0",2,2013
"7","-9.7","-6.6","-3.2","+3.7","0.0",2,2013
"8","-10.1","-7.5","-5.3","+2.8","0.0",2,2013
"9","-10.7","-8.0","-4.7","+2.3","0.0",2,2013
"10","-11.5","-8.9","-5.2","+1.3","0.0",2,2013
"11","-10.6","-8.0","-5.3","+2.2","0.0",2,2013
"12","-10.1","-7.6","-3.7","+2.5","0.0",2,2013
"13","-10.5","-7.5","-4.0","+2.5","0.0",2,2013
"14","-11.3","-8.6","-5.9","+1.3","0.0",2,2013
"15","-12.7","-9.2","-4.8","+0.6","0.0",2,2013
"16","-11.2","-8.8","-5.5","+0.9","0.0",2,2013
"17","-7.7","-4.8","-0.5","+4.8","0.0",2,2013
"18","-8.7","-7.0","-2.9","+2.5","0.0",2,2013
"19","-10.8","-8.7","-5.6","+0.7","0.4",2,2013
"20","-14.5","-10.7","-7.8","-1.5","0.2",2,2013
"21","-15.4","-12.2","-8.0","-3.1","0.0",2,2013
"22","-13.6","-10.3","-7.3","-1.4","0.2",2,2013
"23","-19.0","-12.1","-6.2","-3.3","0.0",2,2013
"24","-15.4","-10.6","-4.2","-2.0","0.0",2,2013
"25","-9.6","-6.3","-2.5","+2.1","0.0",2,2013
"26","-10.7","-5.1","-2.4","+3.1","0.0",2,2013
"27","-9.2","-6.2","-2.7","+1.8","1.2",2,2013
"28","-15.6","-11.4","-4.0","-3.6","4.3",2,2013
"29","","","","","",2,2013
