"day","temp_min","temp_avg","temp_max","temp_diff","precip_mm","month","year"
"1","1.7","6.1","12.4","+4.5","0.0",4,2008
"2","3.1","5.8","10.5","+3.8","3.6",4,2008
"3","4.7","8.8","14.7","+6.4","0.0",4,2008
"4","6.0","11.4","18.0","+8.6","0.0",4,2008
"5","6.3","11.8","18.2","+8.5","0.0",4,2008
"6","8.3","13.9","21.0","+10.2","0.0",4,2008
"7","7.9","14.8","20.1","+10.8","0.0",4,2008
"8","9.3","14.4","19.2","+10.0","0.0",4,2008
"9","7.2","13.9","19.8","+9.1","0.0",4,2008
"10","7.7","15.3","21.6","+10.1","0.0",4,2008
"11","10.2","16.8","22.5","+11.2","0.0",4,2008
"12","9.8","15.7","22.2","+9.8","0.0",4,2008
"13","9.7","16.0","21.1","+9.7","0.0",4,2008
"14","5.2","8.0","18.0","+1.4","1.5",4,2008
"15","1.2","4.5","8.4","-2.5","1.2",4,2008
"16","-2.2","3.2","8.6","-4.1","0.0",4,2008
"17","-0.3","5.5","11.7","-2.1","0.0",4,2008
"18","2.3","7.5","12.1","-0.5","0.0",4,2008
"19","6.5","9.0","12.3","+0.7","0.0",4,2008
"20","6.7","11.2","15.6","+2.6","0.0",4,2008
"21","6.8","12.5","19.2","+3.6","0.0",4,2008
"22","9.7","14.0","18.7","+4.8","0.0",4,2008
"23","8.1","10.9","16.6","+1.4","0.0",4,2008
"24","0.3","4.9","9.2","-4.9","15.1",4,2008
"25","2.4","7.9","14.5","-2.2","0.0",4,2008
"26","6.9","11.6","16.8","+1.3","0.0",4,2008
"27","4.3","10.3","16.0","-0.3","0.0",4,2008
"28","5.2","10.0","15.5","-0.9","0.0",4,2008
"29","3.0","10.9","17.9","-0.2","0.0",4,2008
"30","7.8","14.7","21.2","+3.3","0.0",4,2008
