"day","temp_min","temp_avg","temp_max","temp_diff","precip_mm","month","year"
"1","7.4","15.2","22.7","-2.5","0.0",6,2003
"2","13.4","18.4","23.4","+0.6","0.0",6,2003
"3","7.3","10.1","16.1","-7.9","1.9",6,2003
"4","3.5","8.6","12.4","-9.5","0.0",6,2003
"5","4.3","8.5","12.5","-9.8","0.3",6,2003
"6","7.2","9.4","11.2","-9.0","3.4",6,2003
"7","5.8","11.6","17.5","-6.9","0.3",6,2003
"8","8.7","13.6","18.2","-5.1","0.0",6,2003
"9","9.2","16.1","21.6","-2.7","0.0",6,2003
"10","9.1","16.7","23.7","-2.2","0.0",6,2003
"11","14.3","17.7","22.5","-1.3","14.6",6,2003
"12","10.1","11.7","18.1","-7.4","0.3",6,2003
"13","8.6","12.1","16.1","-7.1","0.0",6,2003
"14","8.6","12.8","16.7","-6.6","0.0",6,2003
"15","10.7","13.4","17.5","-6.1","6.7",6,2003
"16","11.1","13.6","18.0","-6.0","3.7",6,2003
"17","11.6","15.4","20.4","-4.3","0.0",6,2003
"18","12.4","14.0","18.6","-5.8","29.0",6,2003
"19","10.5","12.6","15.0","-7.3","2.3",6,2003
"20","7.0","12.1","17.1","-7.8","0.0",6,2003
"21","8.6","15.2","22.5","-4.8","0.0",6,2003
"22","15.6","18.6","23.7","-1.5","2.5",6,2003
"23","13.2","15.4","17.8","-4.8","7.3",6,2003
"24","10.7","17.0","23.0","-3.3","0.0",6,2003
"25","12.8","16.1","22.0","-4.3","3.2",6,2003
"26","11.3","17.8","24.0","-2.6","0.0",6,2003
"27","15.3","19.9","25.0","-0.6","0.0",6,2003
"28","18.4","20.7","23.4","+0.1","0.0",6,2003
"29","14.8","19.0","23.5","-1.6","0.5",6,2003
"30","14.3","19.0","23.0","-1.7","3.5",6,2003
