"day","temp_min","temp_avg","temp_max","temp_diff","precip_mm","month","year"
"1","13.0","18.4","23.4","+0.5","0.0",6,2011
"2","14.3","20.0","25.4","+2.0","0.0",6,2011
"3","16.3","22.1","27.6","+3.9","0.0",6,2011
"4","14.0","16.3","26.5","-2.0","9.5",6,2011
"5","12.4","14.2","17.2","-4.3","33.0",6,2011
"6","12.4","14.8","18.9","-3.8","6.8",6,2011
"7","10.5","13.2","16.5","-5.6","0.3",6,2011
"8","7.6","12.7","17.5","-6.2","0.0",6,2011
"9","10.5","13.7","18.1","-5.3","6.9",6,2011
"10","13.0","16.1","19.9","-3.1","0.8",6,2011
"11","12.9","15.8","20.2","-3.5","8.6",6,2011
"12","11.7","14.3","16.9","-5.1","0.3",6,2011
"13","7.4","13.7","20.2","-5.8","0.0",6,2011
"14","12.8","16.4","20.5","-3.2","0.0",6,2011
"15","15.4","17.7","21.8","-2.1","2.6",6,2011
"16","14.6","18.3","21.6","-1.6","0.3",6,2011
"17","11.0","16.9","24.5","-3.1","5.2",6,2011
"18","12.4","16.8","19.6","-3.3","0.0",6,2011
"19","10.7","17.4","24.2","-2.8","0.0",6,2011
"20","16.8","20.5","25.2","+0.2","1.1",6,2011
"21","18.0","21.7","27.5","+1.3","14.9",6,2011
"22","17.4","19.2","22.5","-1.3","28.5",6,2011
"23","14.9","17.0","21.1","-3.6","13.3",6,2011
"24","13.6","17.6","21.6","-3.0","0.0",6,2011
"25","13.6","18.6","25.0","-2.1","0.3",6,2011
"26","15.2","17.9","22.3","-2.9","2.6",6,2011
"27","17.5","20.2","24.9","-0.7","0.4",6,2011
"28","16.4","22.5","27.4","+1.5","0.3",6,2011
"29","20.5","24.6","29.0","+3.6","0.0",6,2011
"30","17.4","24.1","28.7","+3.0","0.0",6,2011
