"day","temp_min","temp_avg","temp_max","temp_diff","precip_mm","month","year"
"1","0.5","2.1","3.3","+1.5","4.0",11,2001
"2","3.3","6.2","7.6","+5.9","24.8",11,2001
"3","3.7","4.5","6.8","+4.5","0.7",11,2001
"4","0.0","1.9","4.1","+2.1","0.3",11,2001
"5","1.5","2.8","5.3","+3.3","0.3",11,2001
"6","4.4","5.1","5.8","+5.9","0.0",11,2001
"7","0.7","2.0","5.4","+3.0","0.0",11,2001
"8","-0.7","0.4","2.6","+1.7","0.9",11,2001
"9","-0.9","3.2","6.4","+4.7","3.8",11,2001
"10","3.2","6.8","9.7","+8.6","4.4",11,2001
"11","-0.6","3.9","10.0","+5.9","0.0",11,2001
"12","-3.3","-0.6","2.1","+1.6","0.0",11,2001
"13","0.8","1.7","2.9","+4.2","0.0",11,2001
"14","1.3","2.7","5.0","+5.4","10.0",11,2001
"15","-1.0","0.3","3.3","+3.2","0.2",11,2001
"16","-4.2","-3.0","-1.0","+0.2","0.7",11,2001
"17","-3.3","-1.6","-0.3","+1.8","3.1",11,2001
"18","-7.7","-5.0","-1.2","-1.4","0.7",11,2001
"19","-10.3","-6.3","-1.9","-2.5","1.2",11,2001
"20","-1.9","0.1","1.4","+4.1","1.1",11,2001
"21","-0.4","0.3","1.0","+4.5","0.0",11,2001
"22","-3.8","-1.4","1.0","+3.0","10.7",11,2001
"23","-6.1","-4.4","-1.6","+0.2","0.9",11,2001
"24","-4.0","-0.1","4.6","+4.7","2.2",11,2001
"25","-2.0","0.6","2.4","+5.6","0.0",11,2001
"26","-3.4","-2.6","-0.5","+2.6","0.0",11,2001
"27","-5.3","-3.6","-1.0","+1.8","0.0",11,2001
"28","-10.3","-7.5","-3.0","-2.0","0.0",11,2001
"29","-12.4","-10.7","-8.4","-5.0","0.0",11,2001
"30","-11.7","-10.1","-6.7","-4.2","0.0",11,2001
